drugbank_id	fdasrs_id	name	inchi_key
DB01563	7A1009H34F	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01563	8680278NRH	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01563	R14J9HX8JT	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01563	YYX637R279	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01564	0678G6Q58A	Calusterone	IVFYLRMMHVYGJH-PVPPCFLZSA-N
DB01564	T7ZM08F7FU	Calusterone	IVFYLRMMHVYGJH-PVPPCFLZSA-N
DB01565	3T8C8KE0AW	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	5U0JDQ5Z5U	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	C3S5FRP6JW	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	NU189G5QU4	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	S6V722J7YS	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01566	23Y2GY4AJG	Methylenedioxyethamphetamine	PVXVWWANJIWJOO-UHFFFAOYSA-N
DB01566	4J99G5E8NZ	Methylenedioxyethamphetamine	PVXVWWANJIWJOO-UHFFFAOYSA-N
DB01566	BZ2P21Y2W0	Methylenedioxyethamphetamine	PVXVWWANJIWJOO-UHFFFAOYSA-N
DB01566	PVK7G754HO	Methylenedioxyethamphetamine	PVXVWWANJIWJOO-UHFFFAOYSA-N
DB01567	7F64A2K16Z	Fludiazepam	ROYOYTLGDLIGBX-UHFFFAOYSA-N
DB01569	Z2MMV08KUQ	Formebolone	AMVODTGMYSRMNP-GNIMZFFESA-N
DB01571	28A85EPF6L	3-Methylfentanyl	MLQRZXNZHAOCHQ-UHFFFAOYSA-N
DB01571	H488I3A7GJ	3-Methylfentanyl	MLQRZXNZHAOCHQ-UHFFFAOYSA-N
DB01571	LM5584ER42	3-Methylfentanyl	MLQRZXNZHAOCHQ-UHFFFAOYSA-N
DB01571	P57PR7Y64W	3-Methylfentanyl	MLQRZXNZHAOCHQ-UHFFFAOYSA-N
DB01572	21O907N0NH	Methyl-1-testosterone	JRNSSSJKIGAFCT-YDSAWKJFSA-N
DB01573	83C78V3OL9	Benzylmorphine	RDJGWRFTDZZXSM-RNWLQCGYSA-N
DB01574	059QF0KO0R	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	3040SK5NKV	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	3XHB1D032B	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	63M8RYN44N	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	7QV8F8BYNJ	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	9159UV381P	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	J65BV539M3	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	T6V3LHY838	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	U6V729APAM	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	059QF0KO0R	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	24H4NWX5CO	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	3XHB1D032B	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	63M8RYN44N	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	7QV8F8BYNJ	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	9159UV381P	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	J65BV539M3	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	VNJ6H8MB6Z	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	R87US8P740	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	TZ47U051FI	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01577	44RAL3456C	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	7520HJS99O	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	997F43Z9CV	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	K2J544L5HP	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	Y24T9BT2Q2	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01578	RHH3W8F1CO	Metrizamide	DTZMSDADRKLCQE-RFMXWLSYSA-N
DB01579	0JPZ02KR9T	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	0Q1YTA0F4B	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	6985IP0T80	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	80OKD9F9QG	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	AB2794W8KV	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01579	GTP19K968F	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01581	UR1SAB295F	Sulfamerazine	QPPBRPIAZZHUNT-UHFFFAOYSA-N
DB01582	48U51W007F	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01582	5J847L84W0	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01582	G5J54F79GO	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01583	054I36CPMN	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	06LU7C9H1V	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	0H00N2AHSP	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	18HB6B1L37	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	46XII7C16X	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	4W9K63FION	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	66847MKV84	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	7U4LEE5872	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	86AZ0G22V2	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	916A14ZM1H	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	9J765S329G	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	B82379R9W0	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	C21TJ28135	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	GCA9VV7D2N	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	J60FX7V025	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	LYR4M0NH37	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	Q51BO43MG4	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	S1UAI9MKMG	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	T66DHO0SET	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	UR0T0B24E9	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01586	0GEI24LG0J	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	6V4571KSKE	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	724L30Y2QR	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	JF1IDA502B	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	VM8KQ3W8GM	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	YKU915YJNV	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01588	Q30VCC064M	Prazepam	MWQCHHACWWAQLJ-UHFFFAOYSA-N
DB01589	JF8V0828ZI	Quazepam	IKMPWMZBZSAONZ-UHFFFAOYSA-N
DB01590	9HW64Q8G6G	Everolimus	HKVAMNSJSFKALM-GKUWKFKPSA-N
DB01591	A8910SQJ1U	Solifenacin	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01591	KKA5DLD701	Solifenacin	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01592	748VLK1H45	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01592	BAI46P01OR	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01592	E1UOL152H7	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01592	V53IRR2O5Y	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01592	YDY2K6MECD	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01593	BU9140A8PQ	Zinc	HCHKCACWOHOZIP-UHFFFAOYSA-N
DB01593	CE2MEZ74RT	Zinc	HCHKCACWOHOZIP-UHFFFAOYSA-N
DB01593	E44B57UV42	Zinc	HCHKCACWOHOZIP-UHFFFAOYSA-N
DB01593	J41CSQ7QDS	Zinc	HCHKCACWOHOZIP-UHFFFAOYSA-N
DB01593	KRU3C29X7Z	Zinc	HCHKCACWOHOZIP-UHFFFAOYSA-N
DB01594	4RH62FXM4M	Cinolazepam	XAXMYHMKTCNRRZ-UHFFFAOYSA-N
DB01594	6C18XMP3DF	Cinolazepam	XAXMYHMKTCNRRZ-UHFFFAOYSA-N
DB01595	9CLV70W7HS	Nitrazepam	KJONHKAYOJNZEC-UHFFFAOYSA-N
DB01597	141A6AMN38	Cilastatin	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01597	5428WXZ74M	Cilastatin	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01598	71OTZ9ZE0A	Imipenem	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01598	Q20IM7HE75	Imipenem	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01599	P3CTH044XJ	Probucol	FYPMFJGVHOHGLL-UHFFFAOYSA-N
DB01601	13246C84TX	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01601	2494G1JF75	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01601	3M1YX6KMFC	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01601	6A96D34YW9	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01601	9KMC791AR9	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01601	JK38KEB9D9	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01603	AO9YF4MN30	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01603	NBQ410S76Y	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01603	Q91FH1328A	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01604	0HLM346LL7	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01604	5Z5TRG74EY	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01604	M3MYK6R22U	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01604	V9HOC53L7L	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01605	1WAM1OQ30B	Pivmecillinam	NPGNOVNWUSPMDP-HLLBOEOZSA-N
DB01605	48FX7N21H2	Pivmecillinam	NPGNOVNWUSPMDP-HLLBOEOZSA-N
DB01606	2YRJ6OXK1M	Tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01606	SE10G96M8W	Tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01606	UXA545ABTT	Tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01607	34GZ64SH49	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01607	F93UJX4SWT	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01607	G8TVV6DSYG	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01607	SM6JM116PM	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01608	3405M6FD73	Periciazine	LUALIOATIOESLM-UHFFFAOYSA-N
DB01609	V8G4MOF2V9	Deferasirox	BOFQWVMAQOTZIW-UHFFFAOYSA-N
DB01610	FR5B7CU4CF	Valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01610	H61CHR8D70	Valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01610	J0IEW0BSHV	Valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01610	L74941S4HN	Valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01611	34U111Z6LU	Hydroxychloroquine	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01611	70MN4ZH123	Hydroxychloroquine	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01612	H2HUX79FYK	Amyl Nitrite	CSDTZUBPSYWZDX-UHFFFAOYSA-N
DB01613	35X333P19D	Erythrityl tetranitrate	SNFOERUNNSHUGP-ZXZARUISSA-N
DB01614	37862HP2OM	Acepromazine	NOSIYYJFMPDDSA-UHFFFAOYSA-N
DB01614	54EJ303F0R	Acepromazine	NOSIYYJFMPDDSA-UHFFFAOYSA-N
DB01615	919V0YJO5O	Aceprometazine	XLOQNFNTQIRSOX-UHFFFAOYSA-N
DB01615	TJ08QTQ1E8	Aceprometazine	XLOQNFNTQIRSOX-UHFFFAOYSA-N
DB01616	46TIR1560O	Alverine	ZPFXAOWNKLFJDN-UHFFFAOYSA-N
DB01616	8K3R1YUZ4I	Alverine	ZPFXAOWNKLFJDN-UHFFFAOYSA-N
DB01616	943CL334OB	Alverine	ZPFXAOWNKLFJDN-UHFFFAOYSA-N
DB01616	9JFB58YK1E	Alverine	ZPFXAOWNKLFJDN-UHFFFAOYSA-N
DB01621	L903J9JPYV	Pipotiazine	JOMHSQGEWSNUKU-UHFFFAOYSA-N
DB01622	71P630M192	Thioproperazine	VZYCZNZBPPHOFY-UHFFFAOYSA-N
DB01622	YJ050AQ56X	Thioproperazine	VZYCZNZBPPHOFY-UHFFFAOYSA-N
DB01623	1J9VRR14LW	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01623	2P7AT1AU06	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01623	7318FJ13YJ	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01623	7UE42HF37R	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01623	B3CRJ1EWJU	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01623	B565113IO2	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01624	47ISU063SG	Zuclopenthixol	WFPIAZLQTJBIFN-DVZOWYKESA-N
DB01624	7042692VYN	Zuclopenthixol	WFPIAZLQTJBIFN-DVZOWYKESA-N
DB01624	FLE878A8ZI	Zuclopenthixol	WFPIAZLQTJBIFN-DVZOWYKESA-N
DB01624	L3KM17324B	Zuclopenthixol	WFPIAZLQTJBIFN-DVZOWYKESA-N
DB01625	4Z84BE98DY	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01625	8B9I31H724	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01625	E0KNA372SZ	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01625	F97R3WDS0Q	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01626	9MV14S8G3E	Pargyline	DPWPWRLQFGFJFI-UHFFFAOYSA-N
DB01626	W70V6I2OMY	Pargyline	DPWPWRLQFGFJFI-UHFFFAOYSA-N
DB01627	BOD072YW0F	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	GCW8Y9936L	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	LFF9183DR4	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	M6T05Z2B68	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	YII50372VA	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01628	138Y28RY5E	Etoricoxib	MNJVRJDLRVPLFE-UHFFFAOYSA-N
DB01628	WRX4NFY03R	Etoricoxib	MNJVRJDLRVPLFE-UHFFFAOYSA-N
DB01629	4K0M952561	5-fluorouridine	FHIDNBAQOFJWCA-UAKXSSHOSA-N
DB01631	7XKD6QOH68	Methyl Nonanoate (Ester)	IJXHLVMUNBOGRR-UHFFFAOYSA-N
DB01638	01Q0586BG1	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	113ZQ1Y7DD	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	1Q2H9GC12E	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	3OWL53L36A	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	506T60A25R	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	82FOM4R7CD	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	B3F996O6JU	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01642	64RYD088RJ	methyl beta-D-glucopyranoside	HOVAGTYPODGVJG-XUUWZHRGSA-N
DB01642	QCF122NF3R	methyl beta-D-glucopyranoside	HOVAGTYPODGVJG-XUUWZHRGSA-N
DB01643	43W3021X6C	Thymidine monophosphate	GYOZYWVXFNDGLU-XLPZGREQSA-N
DB01645	DH2M523P0H	Genistein	TZBJGXHYKVUXJN-UHFFFAOYSA-N
DB01645	Z6D785B7J3	Genistein	TZBJGXHYKVUXJN-UHFFFAOYSA-N
DB01646	14D624N0TA	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	5QY23U2KXB	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	6W5T59494V	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	9J12WX5B6A	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	DTP8912DTL	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	F63297MHIR	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	Q98AWH82LP	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	RDA9X022TH	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	S33L2XCP9S	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01646	VKK65T8A9U	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01647	0RB5T277IY	Daxalipram	PCCPERGCFKIYIS-AWEZNQCLSA-N
DB01650	23AU5FZB9C	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01650	388YT9184W	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01655	W31WK7B8U0	L-gulonic acid 6-phosphate	BIRSGZKFKXLSJQ-QTBDOELSSA-N
DB01656	0P6C6ZOP5U	Roflumilast	MNDBXUUTURYVHR-UHFFFAOYSA-N
DB01667	Q150359I72	8-azaguanine	LPXQRXLUHJKZIE-UHFFFAOYSA-N
DB01668	7HR91T5TGW	Nanaomycin D	XUWPJKDMEZSVTP-UOSCCXBLSA-N
DB01669	8W4UOL59AZ	Virginiamycin M1	DAIKHDNSXMZDCU-FQTGFAPKSA-N
DB01670	4AWM8C91G6	Propyl acetate	YKYONYBAUNKHLG-UHFFFAOYSA-N
DB01671	059QF0KO0R	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	63M8RYN44N	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	7QV8F8BYNJ	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	848QN6RR3O	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	8I6993TIKC	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	9159UV381P	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	E1LE0WZ4BO	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	J65BV539M3	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01672	70D5FBB392	2,3-Dihydroxy-Benzoic Acid	GLDQAMYCGOIJDV-UHFFFAOYSA-N
DB01676	H43RF5TRM5	Trinitrotoluene	SPSSULHKWOKEEL-UHFFFAOYSA-N
DB01677	88XHZ13131	Fumaric Acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01677	91XW058U2C	Fumaric Acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01681	P80QSP14DM	Benzene Hexacarboxylic Acid	YDSWCNNOKPMOTP-UHFFFAOYSA-N
DB01685	0J877412JV	Topiroxostat	UBVZQGOVTLIHLH-UHFFFAOYSA-N
DB01686	63CV1GEK3Y	N,N-dimethylarginine	YDGMGEXADBMOMJ-LURJTMIESA-N
DB01687	13Q3A43E0S	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	15SUG9AD26	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	6H525O4F06	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	AVQ470ZA5K	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	MJF4JAT10B	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	R4B6462NGR	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01688	1MXY2UM8NV	P-Cresol	IWDCLRJOBJJRNH-UHFFFAOYSA-N
DB01692	R4SVL81GQI	Dithioerythritol	VHJLVAABSRFDPM-ZXZARUISSA-N
DB01694	JQO211TF1A	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01694	RRX6A4PL3C	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01694	W4888I119H	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01698	5G06TVY3R7	Rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01698	RF4N03853G	Rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01700	F0X88YW0YK	AICA ribonucleotide	NOTGFIUVDGNKRI-UUOKFMHZSA-N
DB01702	KEX5N0R4N5	2-(3,4-Dihydroxyphenyl)Acetic Acid	CFFZDZCDUFSOFZ-UHFFFAOYSA-N
DB01703	748VLK1H45	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01703	BAI46P01OR	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01703	E1UOL152H7	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01703	V53IRR2O5Y	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01703	YDY2K6MECD	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01708	459AG36T1B	Prasterone	FMGSKLZLMKYGDP-USOAJAOKSA-N
DB01714	FCR6T2IYVU	N-Methyl-Lysine	PQNASZJZHFPQLE-LURJTMIESA-N
DB01718	Z7FF1XKL7A	Cetrimonium	RLGQACBPNDBWTB-UHFFFAOYSA-N
DB01724	A16V466XOD	Reduced Threonine	MUVQIIBPDFTEKM-QWWZWVQMSA-N
DB01726	23RH73DZ65	2-Aminophenol	CDAWCLOXVUBKRW-UHFFFAOYSA-N
DB01727	9RW6G5D4MQ	Isocitric Acid	ODBLHEXUDAPZAU-OKKQSCSOSA-N
DB01728	4FWH120Z1Z	3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol	SLKDGVPOSSLUAI-PGUFJCEWSA-N
DB01738	0P2CSP6AGG	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	78A2BX7AEU	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	P9KM9YBR3G	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	QF2Z2J9D7K	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	UOV4NOC419	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	Y68G4M097Y	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01738	ZC5A8581LX	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01739	04Y7590D77	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01739	6RNR8XN7S2	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01739	886W169S1R	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01739	V87GJA0G54	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01744	213N3S8275	Camphor	DSSYKIVIOFKYAU-XCBNKYQSSA-N
DB01744	N20HL7Q941	Camphor	DSSYKIVIOFKYAU-XCBNKYQSSA-N
DB01746	02AA4F4VLP	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	965COD96YA	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	A4NA7IL44T	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	GMW67QNF9C	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	I36PJ2DN56	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01747	230G290LEV	Coprogen	FQIVLXIUJLOKPL-DWZMLRRXSA-N
DB01747	91O4LML611	Coprogen	FQIVLXIUJLOKPL-DWZMLRRXSA-N
DB01747	9262JXU362	Coprogen	FQIVLXIUJLOKPL-DWZMLRRXSA-N
DB01747	HL46HNV67O	Coprogen	FQIVLXIUJLOKPL-DWZMLRRXSA-N
DB01749	GXS24JF5IW	1,2-Dimethoxyethane	XTHFKEDIFFGKHM-UHFFFAOYSA-N
DB01750	33T7G7757C	1-naphthaleneacetic acid	PRPINYUDVPFIRX-UHFFFAOYSA-N
DB01750	944RJ2211X	1-naphthaleneacetic acid	PRPINYUDVPFIRX-UHFFFAOYSA-N
