drugbank_id	nikkaji_id	name	inchi_key
DB00860	J1.950.515D	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	J39.548J	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	J519.776G	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00861	J3.155K	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00861	J310.762K	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00861	J333.008G	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00862	J1.662.658I	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00864	J2.854.062K	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	J313.679E	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	J557.381E	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00865	J215.739J	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00865	J215.740C	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00865	J292.236C	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00865	J397.528B	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00865	J397.529K	Benzphetamine	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00866	J281.778K	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00866	J435.001D	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00866	J8.133G	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00867	J239.135J	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00867	J239.136H	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00868	J5.030J	Benzonatate	MAFMQEKGGFWBAB-UHFFFAOYSA-N
DB00869	J1.325.464H	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	J1.836.893E	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	J3.130.820H	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	J488.895B	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00870	J16.410K	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00870	J295.795G	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00870	J295.796E	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00870	J295.797C	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00870	J324.070C	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00870	J330.342J	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00871	J11.466I	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00871	J259.988K	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00871	J259.989I	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00872	J818.497F	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00873	J561.829K	Loteprednol	YPZVAYHNBBHPTO-MXRBDKCISA-N
DB00874	J3.936E	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N
DB00874	J71.887D	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N
DB00874	J71.888B	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N
DB00875	J10.870G	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00875	J10.887A	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00875	J9.515J	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00876	J380.264G	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00876	J553.931E	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00876	J572.338H	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00877	J1.346.062K	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	J1.346.063I	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	J1.346.064G	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	J137.896A	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	J635.514E	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00878	J4.561F	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00879	J496.065C	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	J523.685A	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	J528.669G	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	J535.411K	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	J558.736K	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00880	J2.807J	Chlorothiazide	JBMKAUGHUNFTOL-UHFFFAOYSA-N
DB00881	J39.673G	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00882	J7.163C	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	J9.012C	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	J9.660A	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00884	J1.208.205C	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	J2.101.173H	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	J2.128.911F	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	J2.403.576J	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	J2.604.259C	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	J476.065D	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00885	J227.675E	Pemirolast	HIANJWSAHKJQTH-UHFFFAOYSA-N
DB00886	J1.247.988C	Omapatrilat	LVRLSYPNFFBYCZ-VGWMRTNUSA-N
DB00886	J2.295.468G	Omapatrilat	LVRLSYPNFFBYCZ-VGWMRTNUSA-N
DB00886	J851.014H	Omapatrilat	LVRLSYPNFFBYCZ-VGWMRTNUSA-N
DB00887	J250.717J	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N
DB00887	J3.168B	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N
DB00888	J2.305A	Mechlorethamine	HAWPXGHAZFHHAD-UHFFFAOYSA-N
DB00889	J258.427A	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	J340.698I	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00890	J150.533E	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00890	J2.197.959G	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00890	J425.306J	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00890	J8.078K	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00891	J5.831I	Sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N
DB00892	J4.969G	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00894	J7.201J	Testolactone	BPEWUONYVDABNZ-DZBHQSCQSA-N
DB00895	J1.004.902D	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J1.129.669F	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J1.280G	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J1.629.014I	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J1.629.016E	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J1.972.537E	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.026.115C	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.072.151K	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.112.457E	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.188.290I	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.188.291G	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.198.303I	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.198.305E	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.231.075E	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.231.081J	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.338.011K	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.340.039A	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.365.196C	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.736.981B	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.907.533F	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J2.999.764K	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J3.046.673J	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J3.200.538A	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J3.226.112D	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J3.349.095J	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J3.433.353J	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J366.492I	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J429.863B	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J9.176F	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	J9.203G	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00896	J10.027G	Rimexolone	QTTRZHGPGKRAFB-OOKHYKNYSA-N
DB00897	J9.291F	Triazolam	JOFWLTCLBGQGBO-UHFFFAOYSA-N
DB00898	J1.069.663A	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J1.069.664J	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J1.069.665H	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J1.115.586C	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J1.836.420D	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J1.930E	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J2.027.058F	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J2.172.131J	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J2.177.029I	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J206.722F	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J208.491K	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J256.541B	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J3.086.725D	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J3.389.088E	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J3.422.075A	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J624.463G	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J624.464E	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J65.069B	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J65.070F	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J737.752E	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J779.543B	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00898	J779.544K	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00899	J423.836B	Remifentanil	ZTVQQQVZCWLTDF-UHFFFAOYSA-N
DB00900	J1.262.019E	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00900	J1.843.928J	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00900	J261.930J	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00901	J20.258D	Bitolterol	FZGVEKPRDOIXJY-UHFFFAOYSA-N
DB00902	J7.838G	Methdilazine	HTMIBDQKFHUPSX-UHFFFAOYSA-N
DB00903	J4.399K	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N
DB00903	J8.417D	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N
DB00904	J245.610I	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00904	J623.881E	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00904	J623.882C	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00905	J1.596.089B	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00905	J3.052.699F	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00906	J292.640G	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00906	J390.632I	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00906	J525.184B	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00907	J1.210.605J	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J1.229.519G	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J1.229.520K	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J134.076J	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J2.186.093J	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J2.518.275H	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J23.930E	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J373.265G	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J373.267C	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J384.535D	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J384.536B	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J384.537K	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J43.264D	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J442.911G	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J468.371D	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J501.763G	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J501.764E	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	J501.765C	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00908	J1.014.792A	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.056.302J	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.422.879I	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.422.880B	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.476.727D	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.615.780E	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.722.001B	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.722.002K	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J1.834.484J	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J2.412.872E	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J2.412.874A	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J2.576.339D	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J2.818.812I	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J3.029.720B	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J3.440.049K	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J3.440.050D	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J3.501.441A	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J4.570E	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J5.555G	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J6.544G	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J6.545E	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J654.524F	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	J903.651B	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00909	J20.559A	Zonisamide	UBQNRHZMVUUOMG-UHFFFAOYSA-N
DB00910	J1.153.872J	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00910	J1.157.530G	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00910	J3.565.345G	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00912	J426.702H	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00912	J555.406C	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00912	J555.407A	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00913	J5.827K	Anileridine	LKYQLAWMNBFNJT-UHFFFAOYSA-N
DB00914	J10.592I	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00915	J536.015C	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00915	J6.971J	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00917	J1.388.791H	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J1.388.792F	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J1.567.582I	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J1.838.665H	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J1.950.231G	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J17.783K	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J17.784I	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J2.841.259B	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J591.184B	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J615.546D	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J838.387A	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	J9.243F	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00918	J1.076.916G	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N
DB00919	J7.562K	Spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00920	J19.479D	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00921	J2.316.165F	Buprenorphine	RMRJXGBAOAMLHD-IHFGGWKQSA-N
DB00921	J291.229E	Buprenorphine	RMRJXGBAOAMLHD-IHFGGWKQSA-N
DB00921	J980.662H	Buprenorphine	RMRJXGBAOAMLHD-IHFGGWKQSA-N
DB00922	J550.713H	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N
DB00922	J555.334B	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N
DB00923	J26.425C	Ceforanide	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00923	J39.141G	Ceforanide	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00924	J5.490I	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00925	J2.931.598A	Phenoxybenzamine	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00925	J4.795C	Phenoxybenzamine	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00926	J2.786C	Etretinate	HQMNCQVAMBCHCO-DJRRULDNSA-N
DB00926	J23.610A	Etretinate	HQMNCQVAMBCHCO-DJRRULDNSA-N
DB00927	J22.992J	Famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N
DB00928	J1.523G	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00928	J33.115E	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00929	J345.358H	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00929	J345.359F	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00929	J353.768D	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00929	J353.769B	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00929	J562.910A	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00929	J562.911J	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00931	J450.676F	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00931	J60.875K	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00931	J7.166H	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00932	J790.735D	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N
DB00932	J790.736B	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N
DB00932	J790.737K	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N
DB00932	J790.738I	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N
DB00933	J8.016K	Mesoridazine	SLVMESMUVMCQIY-UHFFFAOYSA-N
DB00934	J9.818C	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00935	J2.073.885E	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00935	J7.501I	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00936	J2.025.193J	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J2.370A	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J215.763B	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J3.216.195B	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J3.474.334G	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J897.970G	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	J953.869K	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00937	J3.448.831B	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00937	J3.448.832K	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00937	J4.327C	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00938	J358.964A	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	J358.965J	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	J707.866H	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00939	J7.065C	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00939	J8.403D	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00940	J8.071C	Methantheline	GZHFODJQISUKAY-UHFFFAOYSA-N
DB00941	J488.894D	Hexafluronium	HDZAQYPYABGTCL-UHFFFAOYSA-N
DB00942	J4.201C	Cycrimine	SWRUZBWLEWHWRI-UHFFFAOYSA-N
DB00942	J771.614A	Cycrimine	SWRUZBWLEWHWRI-UHFFFAOYSA-N
DB00942	J771.615J	Cycrimine	SWRUZBWLEWHWRI-UHFFFAOYSA-N
DB00943	J277.119E	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00943	J577.236B	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00943	J580.510D	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00943	J895.740A	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00944	J82.023G	Demecarium	RWZVPVOZTJJMNU-UHFFFAOYSA-N
DB00945	J1.022.948K	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J1.851.535K	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J2.300K	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J3.216.196K	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J3.216.197I	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J3.216.198G	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J3.474.329K	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00945	J730.352A	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00946	J5.733I	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00946	J58.433I	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00946	J58.434G	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00947	J401.163E	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00948	J11.231C	Mezlocillin	YPBATNHYBCGSSN-VWPFQQQWSA-N
DB00948	J278.316I	Mezlocillin	YPBATNHYBCGSSN-VWPFQQQWSA-N
DB00949	J50.906J	Felbamate	WKGXYQFOCVYPAC-UHFFFAOYSA-N
DB00950	J1.853.893H	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N
