drugbank_id	emolecules_id	name	inchi_key
DB00756	496659	Hexachlorophene	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	1986619	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00757	30512625	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00757	36092944	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00757	36095575	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00758	17400056	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	2723827	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	2735330	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	27518186	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	29935669	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	30173140	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	30513059	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	31229843	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	8320478	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00758	901680	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00759	25692466	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	2725898	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	2751120	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	27515073	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	27524146	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	27678695	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	28205017	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	29781131	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	29936470	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	31240179	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	32218693	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	32232628	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	35862322	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	36095307	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	36788951	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	502901	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	532008	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	713535	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00759	736367	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00760	26941871	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	27521697	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	27521698	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	28294353	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	29780974	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	31526867	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	32176585	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00760	6720064	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00761	474765	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	475318	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	491712	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	508607	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	514362	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	890451	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00762	2726127	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	29548285	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	30154429	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	30512907	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	31240462	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	31588824	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	36753570	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	6719062	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	901988	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	1971965	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00763	27521738	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00763	496094	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00765	1106106	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00765	31261125	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00765	479290	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00765	529216	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00766	1985487	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	26915481	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	30513261	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	33511102	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	36520172	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	36752466	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	36905303	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00767	35864747	Benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00767	36757027	Benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00767	36757028	Benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00768	36366752	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00768	36755538	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00768	6719170	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00768	902230	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00770	1985441	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	26987077	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	29541183	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	29914439	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	32456462	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	531173	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	2725904	Clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00772	27521614	Malathion	JXSJBGJIGXNWCI-UHFFFAOYSA-N
DB00772	500877	Malathion	JXSJBGJIGXNWCI-UHFFFAOYSA-N
DB00773	1934765	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	1986791	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	26400350	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	26422928	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	26800571	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	26984999	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	28204642	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	32278021	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	36745642	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	36756554	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00773	537894	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00774	27520560	Hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00774	539394	Hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	27524270	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00775	27524271	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00775	36754768	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00775	36788296	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00775	6843975	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	27523139	Oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00776	592941	Oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00777	35867570	Propiomazine	UVOIBTBFPOZKGP-UHFFFAOYSA-N
DB00778	18593243	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	25692175	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	30079521	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	30487940	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	30512513	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	36553118	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00778	36759380	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00779	27522618	Nalidixic acid	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00779	529353	Nalidixic acid	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00779	529362	Nalidixic acid	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00780	10516412	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00780	1987170	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00780	31409095	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00780	593738	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00781	31240169	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00781	32176444	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00781	36772177	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00781	36788931	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00782	2726162	Propantheline	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00783	26400170	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	29549878	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	30487896	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	31225904	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	31225905	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	35862395	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	37034743	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	491839	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	538178	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	888945	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	979781	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00784	1881126	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	27259412	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	27259414	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	27521658	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	36772346	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	591932	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	6267334	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	6267336	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	6267338	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	6267340	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	6267342	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00784	631785	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00786	31634939	Marimastat	OCSMOTCMPXTDND-OUAUKWLOSA-N
DB00786	32232880	Marimastat	OCSMOTCMPXTDND-OUAUKWLOSA-N
DB00787	27515724	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00787	29702921	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00787	768732	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00787	901331	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00788	28295281	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	494695	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	522636	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	846543	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00789	11310000	Gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00789	497513	Gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00790	2735368	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	30152089	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	30152462	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	32065024	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	32278038	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	36370187	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	36754387	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	36754388	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	3716156	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00791	1096744	Uracil mustard	IDPUKCWIGUEADI-UHFFFAOYSA-N
DB00792	595075	Tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00792	979261	Tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00793	33506999	Haloprogin	CTETYYAZBPJBHE-UHFFFAOYSA-N
DB00794	27523492	Primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00794	593774	Primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	30319583	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00795	30319636	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00795	784983	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00796	1985914	Candesartan cilexetil	GHOSNRCGJFBJIB-UHFFFAOYSA-N
DB00797	13175498	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00797	495451	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00797	711742	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00798	11486851	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	1986933	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	23019080	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	30424387	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	32176301	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	33506996	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	36516848	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	36553005	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	36772196	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	36788260	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00799	31231752	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00799	36096479	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00799	902535	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	29780880	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	30424396	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	31230411	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	32453168	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	36518021	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	8318480	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00802	27515763	Alfentanil	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00802	5753840	Alfentanil	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00803	26951224	Colistin	YKQOSKADJPQZHB-BRLOSWAASA-N
DB00803	36517067	Colistin	YKQOSKADJPQZHB-BRLOSWAASA-N
DB00804	537444	Dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00804	629062	Dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00805	5851133	Minaprine	LDMWSLGGVTVJPG-UHFFFAOYSA-N
DB00806	27523254	Pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00806	715662	Pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	1988643	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00807	593573	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00808	27521197	Indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N
DB00808	539574	Indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N
DB00809	595233	Tropicamide	BGDKAVGWHJFAGW-UHFFFAOYSA-N
DB00810	26985504	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00810	36561444	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00810	6191309	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00811	1944721	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00811	1988794	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00811	29542782	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00811	36754510	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00811	5837679	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00812	27523332	Phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00812	36516946	Phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00812	593834	Phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00813	26948133	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00813	35849371	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00813	6719286	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00813	901881	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00814	13733438	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00814	26756685	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00814	36096488	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00814	902094	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00815	1938220	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00815	476036	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00815	519280	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00815	6185570	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00816	591722	Orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00816	902108	Orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00817	35864286	Rosoxacin	XBPZXDSZHPDXQU-UHFFFAOYSA-N
DB00818	31231443	Propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00818	536859	Propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	27515484	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00819	534436	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00820	26942330	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	29781353	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	32236772	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	33507691	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	36754634	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	36754635	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00821	27517805	Carprofen	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00821	499214	Carprofen	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00822	28294932	Disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00822	531942	Disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00823	36553132	Ethynodiol diacetate	ONKUMRGIYFNPJW-KIEAKMPYSA-N
DB00823	538138	Ethynodiol diacetate	ONKUMRGIYFNPJW-KIEAKMPYSA-N
DB00824	593677	Enprofylline	SIQPXVQCUCHWDI-UHFFFAOYSA-N
DB00825	1972158	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	27521678	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	31266229	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	4819344	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	484003	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	489548	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	490593	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	520280	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	523699	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	8294246	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00826	29534936	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	29549758	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	30079605	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	32176041	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	32278044	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	36754129	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	36788270	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	36789365	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	37034780	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00826	530975	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00827	536545	Cinoxacin	VDUWPHTZYNWKRN-UHFFFAOYSA-N
DB00828	11486848	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	1986901	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	26941993	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	27520275	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	33574495	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	499471	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	530892	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00829	26948111	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00829	29934792	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00829	536763	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00830	31231323	Phenmetrazine	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00830	31231324	Phenmetrazine	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00830	975916	Phenmetrazine	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00831	1972715	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00831	31228284	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00831	494623	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00831	730268	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00832	983132	Phensuximide	WLWFNJKHKGIJNW-UHFFFAOYSA-N
DB00833	30152021	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	30157482	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	30513476	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	30513477	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	31240153	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	32175970	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	36788858	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	489446	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	901527	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00834	1987801	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	26400117	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	2724270	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	29548266	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	29563088	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	30154688	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	36754035	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00834	592261	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00835	18597773	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00835	27677715	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00835	30488025	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00835	901744	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00836	27521556	Loperamide	RDOIQAHITMMDAJ-UHFFFAOYSA-N
