drugbank_id	clinicaltrials_id	name	inchi_key
DB00300	PMPA-PRODRUG	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00300	TENOFOVIR BIS(ISOPROPYLOXYCARBONYLOXYMETHYL) ESTER	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00300	TENOFOVIR DISOPROXIL	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00300	TENOFOVIR DISOPROXIL FUMARATE	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00300	VIREAD	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00301	FLOXACILLIN	Flucloxacillin	UIOFUWFRIANQPC-JKIFEVAISA-N
DB00301	FLUCLOXACILLIN	Flucloxacillin	UIOFUWFRIANQPC-JKIFEVAISA-N
DB00302	CYKLOKAPRON	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	LB-1148	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	LB1148	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	LYSTEDA	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	TRANEXAMIC ACID	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	TRANS AMCHA	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	TRANS-AMCHA	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	TRANSAMIN	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00303	ERTAPENEM	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	ERTAPENEM SODIUM	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	INVANZ	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	L-749345	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	MK-0826	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00304	CERAZETTE	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00304	DESOGESTREL	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00304	MIRCETTE	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00304	ORG 2969	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00304	ORG-2969	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00305	AMETYCINE	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MITOCIN-C	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MITOMYCIN	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MITOMYCIN C	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MITOSOL	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MUTAMYCIN	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	MYTOZYTREX	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	NSC-26980	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	UGN-101	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00305	UGN-102	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00307	BEXAROTENE	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00307	LGD-1069	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00307	LGD1069	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00307	TARGRETIN	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00308	CORVERT	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00308	IBUTILIDE	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00308	IBUTILIDE FUMARATE	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00308	U-70226E	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00309	COMPOUND 112531	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	COMPOUND-112531	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	NSC-245467	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	VINDESINE	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	VINDESINE SULFATE	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00310	CHLORTALIDONE	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00310	CHLORTHALIDONE	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00310	HYGROTON	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00310	THALITONE	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00312	BARPENTAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	DIABUTAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	NEMBUTAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	NEMBUTAL SODIUM	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	PENTAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	PENTOBARBITAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	PENTOBARBITAL SODIUM	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	SAGATAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00312	SODIUM PENTOBARBITAL	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00313	DEPACON	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	DEPAKENE	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	DEPAKOTE	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	DIVALPROEX SODIUM	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	SODIUM VALPROATE	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	VALPROATE SEMISODIUM	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	VALPROATE SODIUM	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	VALPROIC ACID	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00314	CAPASTAT	Capreomycin	VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DB00314	CAPASTAT SULFATE	Capreomycin	VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DB00314	CAPREOMYCIN	Capreomycin	VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DB00314	CAPREOMYCIN SULFATE	Capreomycin	VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DB00315	311-C-90	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00315	311C90	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00315	ZOLMITRIPTAN	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00315	ZOMIG	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00316	ACEPHEN	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	ACETAMINOPHEN	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	DAFALGAN	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	EFFERALGAN	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	NEOPAP	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	OFIRMEV	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	PANADOL	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	PARACETAMOL	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	PERFALGAN	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	TYLENOL	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00317	GEFITINIB	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00317	IRESSA	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00317	ZD-1839	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00317	ZD1839	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00318	CODEINE	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00318	CODEINE PHOSPHATE	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00318	CODEINE PHOSPHATE HEMIHYDRATE	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00318	CODEINE SULFATE	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00319	CL 227,193	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	CL-227193	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	PIPERACILLIN	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	PIPERACILLIN SODIUM	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	PIPRACIL	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	T-1220	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00320	D.H.E. 45	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	DHE-45	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	DIHYDROERGOTAMINE	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	DIHYDROERGOTAMINE MESILATE	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	DIHYDROERGOTAMINE MESYLATE	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	DIHYDROERGOTAMINE METHANESULFONATE	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MAP-0004	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MAP0004	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MIGRANAL	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00321	AMITRIL	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	AMITRIPTYLINE	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	AMITRIPTYLINE HYDROCHLORIDE	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	ELAVIL	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	ENDEP	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	ETRAVIL	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	LAROXYL	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00322	FLOXURIDINE	Floxuridine	ODKNJVUHOIMIIZ-RRKCRQDMSA-N
DB00323	RO 40-7592	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00323	RO-40-7592	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00323	RO-407592	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00323	TASMAR	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00323	TOLCAPONE	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00324	FLUOR-OP	Fluorometholone	FAOZLTXFLGPHNG-KNAQIMQKSA-N
DB00324	FLUOROMETHOLONE	Fluorometholone	FAOZLTXFLGPHNG-KNAQIMQKSA-N
DB00324	OXYLONE	Fluorometholone	FAOZLTXFLGPHNG-KNAQIMQKSA-N
DB00327	DILAUDID	Hydromorphone	WVLOADHCBXTIJK-YNHQPCIGSA-N
DB00327	EXALGO	Hydromorphone	WVLOADHCBXTIJK-YNHQPCIGSA-N
DB00327	HYDROMORPHONE	Hydromorphone	WVLOADHCBXTIJK-YNHQPCIGSA-N
DB00327	HYDROMORPHONE HYDROCHLORIDE	Hydromorphone	WVLOADHCBXTIJK-YNHQPCIGSA-N
DB00327	PALLADONE	Hydromorphone	WVLOADHCBXTIJK-YNHQPCIGSA-N
DB00328	INDOCIN	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00328	INDOMETACIN	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00328	INDOMETACIN SODIUM TRIHYDRATE	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00328	INDOMETHACIN	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00328	TIVORBEX	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00330	DEXAMBUTOL	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	ETHAMBUTOL	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	ETHAMBUTOL HYDROCHLORIDE	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	ETIBI	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	MYAMBUTOL	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	SERVAMBUTOL	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	SURAL	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00331	DIABEX	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	FORTAMET	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	GLUCOPHAGE	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	GLUCOPHAGE XR	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	GLUMETZA	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	METFORMIN	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	METFORMIN HYDROCHLORIDE	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00331	RIOMET	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00332	ATROVENT	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00332	IPRATROPIUM	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00332	IPRATROPIUM BROMIDE	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00333	DEXTROMETHADONE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	DOLOPHINE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	DOLOPHINE HYDROCHLORIDE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	HEPTADON	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	LEVOMETHADONE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	METHADONE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	METHADONE HYDROCHLORIDE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	METHADOSE	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00333	REL-1017	Methadone	USSIQXCVUWKGNF-UHFFFAOYSA-N
DB00334	LY-170053	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	LY170053	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	OLANSEK	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	OLANZAPINE	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	OLANZAPINE MYLAN	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	OLANZAPINE PAMOATE	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	ZYPREXA	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00335	ATENOLOL	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	ICI 66,082	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	ICI 66082	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	ICI-66082	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	TENORMIN	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00336	FURACIN	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00336	NITROFURAL	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00336	NITROFURAZONE	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00337	ELIDEL	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00337	PIMECROLIMUS	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00337	SDZ ASM 981	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00337	SDZ ASM-981	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00337	SDZ-ASM 981	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00337	SDZ-ASM-981	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00338	ESOMEPRAZOLE	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	ESOMEPRAZOLE MAGNESIUM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	ESOMEPRAZOLE MAGNESIUM HYDRATE	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	ESOMEPRAZOLE MAGNESIUM TRIHYDRATE	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	ESOMEPRAZOLE SODIUM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	LOSEC	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	NEXIUM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	NEXIUM IV	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	OMEPRAZOLE	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	OMEPRAZOLE MAGNESIUM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	OMEPRAZOLE S-FORM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	OMEPRAZOLE SODIUM	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	PRILOSEC	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	PRILOSEC OTC	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00339	PYRAZINAMIDE	Pyrazinamide	IPEHBUMCGVEMRF-UHFFFAOYSA-N
DB00340	ATOSIL	Metixene	MJFJKKXQDNNUJF-UHFFFAOYSA-N
DB00341	AC-170	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CETIDERM	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CETIRIZINE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CETIRIZINE (R)-FORM DIHYDROCHLORIDE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CETIRIZINE DIHYDROCHLORIDE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CETIRIZINE HYDROCHLORIDE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	LEVOCETIRIZINE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	LEVOCETIRIZINE DIHYDROCHLORIDE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	LEVOCETIRIZINE HYDROCHLORIDE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	P 071	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	P-071	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	UCB 28556	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	UCB-28556	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	XYZAL	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	ZERVIATE	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	ZYRTEC	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00342	TERFENADINE	Terfenadine	GUGOEEXESWIERI-UHFFFAOYSA-N
DB00343	ADIZEM	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	CARDIZEM	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	CRD-401	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	DILACOR	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	DILTIAZEM	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	DILTIAZEM HYDROCHLORIDE	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	DILTIAZEM MALATE	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	DILZEM	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	TIAMATE	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	TIAZAC	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	TILDIEM	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00344	PROTRIPTYLINE	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00344	PROTRIPTYLINE HYDROCHLORIDE	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00344	VIVACTIL	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00345	AMINOHIPPURATE SODIUM	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00345	AMINOHIPPURIC ACID	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00345	P-AMINOHIPPURIC ACID	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00346	ALFUZOSIN	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00346	ALFUZOSIN HYDROCHLORIDE	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00346	UROXATRAL	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00346	XATRAL	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00348	NITISINONE	Nitisinone	OUBCNLGXQFSTLU-UHFFFAOYSA-N
DB00348	ORFADIN	Nitisinone	OUBCNLGXQFSTLU-UHFFFAOYSA-N
DB00349	CLOBAZAM	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	FRISIUM	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	HR 376	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	HR-376	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	LM 2717	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	LM-2717	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	MYSTAN	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	SYMPAZAN	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	URBADAN	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00349	URBANYL	Clobazam	CXOXHMZGEKVPMT-UHFFFAOYSA-N
DB00350	ALOSTIL	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	LONITEN	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	MINOXIDIL	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	ROGAINE	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	THEROXIDIL	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	U-10,858	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	U-10858	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00351	BDH 1298	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	BDH-1298	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	MEGACE	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	MEGESTROL ACETATE	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	NSC-71423	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	SC 10363	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00351	SC-10363	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00352	LANVIS	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00352	NSC-752	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00352	TABLOID	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00352	THIOGUANINE	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00352	TIOGUANINE	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00353	ERGOTYL	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	METHERGINE	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	METHYLERGOMETRINE	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	METHYLERGOMETRINE MALEATE	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	METHYLERGONOVINE	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	METHYLERGONOVINE MALEATE	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00355	AZACTAM	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
DB00355	AZTREONAM	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
DB00355	AZTREONAM LYSINE	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
