drugbank_id	molport_id	name	inchi_key
DB01766	MolPort-001-758-758	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01766	MolPort-001-758-760	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01766	MolPort-002-926-950	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01766	MolPort-009-680-721	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01766	MolPort-009-680-831	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01766	MolPort-044-194-931	Beta-(2-Naphthyl)-Alanine	JPZXHKDZASGCLU-LBPRGKRZSA-N
DB01768	MolPort-003-849-170	Methylumbelliferyl sialic acid	KKDWIUJBUSOPGC-GKHMPSLRSA-N
DB01768	MolPort-023-314-381	Methylumbelliferyl sialic acid	KKDWIUJBUSOPGC-GKHMPSLRSA-N
DB01768	MolPort-044-183-338	Methylumbelliferyl sialic acid	KKDWIUJBUSOPGC-GKHMPSLRSA-N
DB01768	MolPort-044-875-317	Methylumbelliferyl sialic acid	KKDWIUJBUSOPGC-GKHMPSLRSA-N
DB01774	MolPort-044-183-414	Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester	WFPZSXYXPSUOPY-ROYWQJLOSA-N
DB01775	MolPort-001-785-638	Dihydroxyacetone	RXKJFZQQPQGTFL-UHFFFAOYSA-N
DB01776	MolPort-001-783-114	M-Cresol	RLSSMJSEOOYNOY-UHFFFAOYSA-N
DB01778	MolPort-000-725-694	8-Aminotheophylline	ZZESAIGPDOBLKZ-UHFFFAOYSA-N
DB01778	MolPort-001-909-600	8-Aminotheophylline	ZZESAIGPDOBLKZ-UHFFFAOYSA-N
DB01778	MolPort-027-719-126	8-Aminotheophylline	ZZESAIGPDOBLKZ-UHFFFAOYSA-N
DB01779	MolPort-016-582-427	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01779	MolPort-035-783-841	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01779	MolPort-039-063-301	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01779	MolPort-046-423-230	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01779	MolPort-046-697-126	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01780	MolPort-046-426-688	Fusicoccin	KXTYBXCEQOANSX-WYKQKOHHSA-N
DB01780	MolPort-047-116-364	Fusicoccin	KXTYBXCEQOANSX-WYKQKOHHSA-N
DB01782	MolPort-000-628-456	2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	ACPOUJIDANTYHO-UHFFFAOYSA-N
DB01782	MolPort-002-914-349	2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	ACPOUJIDANTYHO-UHFFFAOYSA-N
DB01782	MolPort-009-019-397	2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	ACPOUJIDANTYHO-UHFFFAOYSA-N
DB01783	MolPort-006-110-266	Pantothenic acid	GHOKWGTUZJEAQD-ZETCQYMHSA-N
DB01784	MolPort-000-155-454	4-Flourobenzenesulfonamide	LFLSATHZMYYIAQ-UHFFFAOYSA-N
DB01785	MolPort-009-018-704	Dimethylallyl Diphosphate	CBIDRCWHNCKSTO-UHFFFAOYSA-N
DB01786	MolPort-000-871-636	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	MolPort-001-573-589	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	MolPort-001-792-137	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	MolPort-003-925-460	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	MolPort-042-682-390	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01790	MolPort-003-983-750	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-003-983-751	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-023-276-070	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-023-276-072	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-044-183-280	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-046-925-777	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01790	MolPort-047-116-273	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	SMPNJFHAPJOHPP-PUHOFUEYSA-N
DB01791	MolPort-003-700-258	Piclamilast	RRRUXBQSQLKHEL-UHFFFAOYSA-N
DB01795	MolPort-000-140-840	Phenyl Boronic Acid	HXITXNWTGFUOAU-UHFFFAOYSA-N
DB01795	MolPort-003-935-649	Phenyl Boronic Acid	HXITXNWTGFUOAU-UHFFFAOYSA-N
DB01796	MolPort-000-140-640	Quinolinic Acid	GJAWHXHKYYXBSV-UHFFFAOYSA-N
DB01800	MolPort-016-582-640	N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium	XMCCOOONGGUOLA-UHFFFAOYSA-N
DB01804	MolPort-000-000-934	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01804	MolPort-003-959-925	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01804	MolPort-019-879-193	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01804	MolPort-035-690-000	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01804	MolPort-038-934-694	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01804	MolPort-044-557-334	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	RQVLGLPAZTUBKX-GSVOUGTGSA-N
DB01809	MolPort-002-857-076	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	ZVPDNRVYHLRXLX-UHFFFAOYSA-N
DB01811	MolPort-001-782-232	3h-Indole-5,6-Diol	SGNZYJXNUURYCH-UHFFFAOYSA-N
DB01812	MolPort-046-426-409	Adenosine-3'-5'-Diphosphate	WHTCPDAXWFLDIH-KQYNXXCUSA-N
DB01816	MolPort-003-845-673	Castanospermine	JDVVGAQPNNXQDW-TVNFTVLESA-N
DB01816	MolPort-006-167-971	Castanospermine	JDVVGAQPNNXQDW-TVNFTVLESA-N
DB01816	MolPort-021-795-062	Castanospermine	JDVVGAQPNNXQDW-TVNFTVLESA-N
DB01819	MolPort-002-520-866	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01819	MolPort-002-523-981	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01819	MolPort-003-939-096	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01819	MolPort-003-959-239	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01819	MolPort-009-755-103	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01819	MolPort-044-195-034	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01822	MolPort-002-904-173	(4R,5R)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-IMJSIDKUSA-N
DB01822	MolPort-006-120-904	(4R,5R)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-IMJSIDKUSA-N
DB01828	MolPort-000-871-955	Methylamine	BAVYZALUXZFZLV-UHFFFAOYSA-N
DB01833	MolPort-003-895-781	Canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N
DB01833	MolPort-003-927-887	Canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N
DB01833	MolPort-047-151-586	Canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N
DB01837	MolPort-001-762-455	O-acetyl-L-serine	VZXPDPZARILFQX-BYPYZUCNSA-N
DB01837	MolPort-027-837-444	O-acetyl-L-serine	VZXPDPZARILFQX-BYPYZUCNSA-N
DB01839	MolPort-001-768-866	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01839	MolPort-003-928-366	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01839	MolPort-003-936-228	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01844	MolPort-000-871-967	N,N-dimethylformamide	ZMXDDKWLCZADIW-UHFFFAOYSA-N
DB01844	MolPort-003-927-427	N,N-dimethylformamide	ZMXDDKWLCZADIW-UHFFFAOYSA-N
DB01844	MolPort-003-929-336	N,N-dimethylformamide	ZMXDDKWLCZADIW-UHFFFAOYSA-N
DB01847	MolPort-002-463-930	N-Carbamyl-D-Valine	JDXMIYHOSFNZKO-SCSAIBSYSA-N
DB01847	MolPort-002-514-690	N-Carbamyl-D-Valine	JDXMIYHOSFNZKO-SCSAIBSYSA-N
DB01847	MolPort-026-972-178	N-Carbamyl-D-Valine	JDXMIYHOSFNZKO-SCSAIBSYSA-N
DB01849	MolPort-001-785-692	3,4-Dihydrouracil	OIVLITBTBDPEFK-UHFFFAOYSA-N
DB01852	MolPort-001-741-568	Kaempherol	IYRMWMYZSQPJKC-UHFFFAOYSA-N
DB01854	MolPort-000-630-565	5-Bromonicotinamide	YOQRXZIMSKLRCY-UHFFFAOYSA-N
DB01856	MolPort-001-770-014	Pimelic Acid	WLJVNTCWHIRURA-UHFFFAOYSA-N
DB01861	MolPort-003-911-063	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01861	MolPort-003-939-824	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01861	MolPort-044-727-630	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01861	MolPort-046-836-964	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01862	MolPort-002-893-595	Isopropyl beta-D-thiogalactopyranoside	BPHPUYQFMNQIOC-NXRLNHOXSA-N
DB01862	MolPort-003-937-635	Isopropyl beta-D-thiogalactopyranoside	BPHPUYQFMNQIOC-NXRLNHOXSA-N
DB01862	MolPort-004-960-131	Isopropyl beta-D-thiogalactopyranoside	BPHPUYQFMNQIOC-NXRLNHOXSA-N
DB01863	MolPort-009-018-675	Inositol 1,3,4,5-Tetrakisphosphate	CIPFCGZLFXVXBG-CNWJWELYSA-N
DB01863	MolPort-016-580-737	Inositol 1,3,4,5-Tetrakisphosphate	CIPFCGZLFXVXBG-CNWJWELYSA-N
DB01863	MolPort-044-183-113	Inositol 1,3,4,5-Tetrakisphosphate	CIPFCGZLFXVXBG-CNWJWELYSA-N
DB01866	MolPort-006-168-006	RU79256	USNMCXDGQQVYSW-SSDOTTSWSA-N
DB01873	MolPort-028-744-727	Epothilone D	XOZIUKBZLSUILX-GIQCAXHBSA-N
DB01874	MolPort-000-724-383	Tropinone	QQXLDOJGLXJCSE-KNVOCYPGSA-N
DB01874	MolPort-002-506-982	Tropinone	QQXLDOJGLXJCSE-KNVOCYPGSA-N
DB01874	MolPort-003-873-311	Tropinone	QQXLDOJGLXJCSE-KNVOCYPGSA-N
DB01875	MolPort-002-941-733	8-azaxanthine	KVGVQTOQSNJTJI-UHFFFAOYSA-N
DB01878	MolPort-000-872-026	Benzophenone	RWCCWEUUXYIKHB-UHFFFAOYSA-N
DB01880	MolPort-000-742-954	3,4-Dihydroxycinnamic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N
DB01880	MolPort-006-391-916	3,4-Dihydroxycinnamic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N
DB01884	MolPort-003-787-860	2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One	IHBAVXVTGLANPI-QMMMGPOBSA-N
DB01884	MolPort-020-166-448	2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One	IHBAVXVTGLANPI-QMMMGPOBSA-N
DB01885	MolPort-001-785-881	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01885	MolPort-002-507-312	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01885	MolPort-003-934-944	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01889	MolPort-006-709-371	16,17-Androstene-3-Ol	KRVXMNNRSSQZJP-PHFHYRSDSA-N
DB01890	MolPort-000-726-769	N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	OJSUWTDDXLCUFR-HGZMBBKESA-N
DB01890	MolPort-002-528-069	N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	OJSUWTDDXLCUFR-HGZMBBKESA-N
DB01890	MolPort-003-926-569	N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	OJSUWTDDXLCUFR-HGZMBBKESA-N
DB01890	MolPort-046-596-397	N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	OJSUWTDDXLCUFR-HGZMBBKESA-N
DB01892	MolPort-044-561-604	Hyperforin	IWBJJCOKGLUQIZ-HQKKAZOISA-N
DB01896	MolPort-000-140-839	M-Aminophenylboronic Acid	JMZFEHDNIAQMNB-UHFFFAOYSA-N
DB01896	MolPort-000-141-373	M-Aminophenylboronic Acid	JMZFEHDNIAQMNB-UHFFFAOYSA-N
DB01896	MolPort-001-685-898	M-Aminophenylboronic Acid	JMZFEHDNIAQMNB-UHFFFAOYSA-N
DB01896	MolPort-001-759-433	M-Aminophenylboronic Acid	JMZFEHDNIAQMNB-UHFFFAOYSA-N
DB01896	MolPort-001-769-470	M-Aminophenylboronic Acid	JMZFEHDNIAQMNB-UHFFFAOYSA-N
DB01898	MolPort-003-848-891	(2S,3S)-2-azanyl-3-methyl-pentanedioic acid	FHJNAFIJPFGZRI-UCORVYFPSA-N
DB01901	MolPort-023-220-814	Sucrosofate	WEPNHBQBLCNOBB-UGDNZRGBSA-N
DB01901	MolPort-028-600-272	Sucrosofate	WEPNHBQBLCNOBB-UGDNZRGBSA-N
DB01901	MolPort-046-197-174	Sucrosofate	WEPNHBQBLCNOBB-UGDNZRGBSA-N
DB01901	MolPort-046-418-568	Sucrosofate	WEPNHBQBLCNOBB-UGDNZRGBSA-N
DB01902	MolPort-000-385-148	1-Ethyl-Pyrrolidine-2,5-Dione	GHAZCVNUKKZTLG-UHFFFAOYSA-N
DB01906	MolPort-046-899-112	3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid	KNLLRZNGRRRPEW-UHFFFAOYSA-N
DB01909	MolPort-003-929-147	Alpha-Cyclodextrin (Cyclohexa-Amylose)	HFHDHCJBZVLPGP-RWMJIURBSA-N
DB01909	MolPort-023-220-446	Alpha-Cyclodextrin (Cyclohexa-Amylose)	HFHDHCJBZVLPGP-RWMJIURBSA-N
DB01909	MolPort-044-175-457	Alpha-Cyclodextrin (Cyclohexa-Amylose)	HFHDHCJBZVLPGP-RWMJIURBSA-N
DB01909	MolPort-046-424-766	Alpha-Cyclodextrin (Cyclohexa-Amylose)	HFHDHCJBZVLPGP-RWMJIURBSA-N
DB01910	MolPort-044-183-244	Sinefungin	LMXOHSDXUQEUSF-YECHIGJVSA-N
DB01912	MolPort-001-758-634	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	MolPort-001-783-702	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	MolPort-003-934-744	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	MolPort-047-113-826	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01914	MolPort-001-785-882	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-005-943-139	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-069-182	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-109-373	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-110-138	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-113-804	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-113-843	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-114-529	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-114-530	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-115-361	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-117-432	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-121-512	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-006-123-900	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	MolPort-042-682-415	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01917	MolPort-001-781-809	Putrescine	KIDHWZJUCRJVML-UHFFFAOYSA-N
DB01919	MolPort-001-768-920	Pentanal	HGBOYTHUEUWSSQ-UHFFFAOYSA-N
DB01920	MolPort-000-416-973	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	MolPort-000-629-580	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	MolPort-002-042-201	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	MolPort-002-893-590	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	MolPort-027-946-917	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01924	MolPort-001-779-895	Benzhydroxamic Acid	VDEUYMSGMPQMIK-UHFFFAOYSA-N
DB01924	MolPort-046-148-277	Benzhydroxamic Acid	VDEUYMSGMPQMIK-UHFFFAOYSA-N
DB01927	MolPort-001-779-967	Duroquinone	WAMKWBHYPYBEJY-UHFFFAOYSA-N
DB01930	MolPort-006-149-710	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01930	MolPort-030-004-878	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01930	MolPort-042-622-947	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01931	MolPort-003-813-118	5,7-Dichlorokynurenic acid	BGKFPRIGXAVYNX-UHFFFAOYSA-N
DB01931	MolPort-006-069-053	5,7-Dichlorokynurenic acid	BGKFPRIGXAVYNX-UHFFFAOYSA-N
DB01932	MolPort-001-780-331	5-Methylpyrrole	FEKWWZCCJDUWLY-UHFFFAOYSA-N
DB01933	MolPort-006-168-050	7-Hydroxystaurosporine	PBCZSGKMGDDXIJ-HQCWYSJUSA-N
DB01933	MolPort-044-561-474	7-Hydroxystaurosporine	PBCZSGKMGDDXIJ-HQCWYSJUSA-N
DB01936	MolPort-002-319-944	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	MolPort-003-939-231	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	MolPort-003-939-232	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	MolPort-004-780-283	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	MolPort-008-267-864	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	MolPort-023-220-271	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01937	MolPort-028-956-608	Guanosine-2'-monophosphate	WTIFIAZWCCBCGE-UUOKFMHZSA-N
DB01938	MolPort-003-941-704	L-Histidine Beta Naphthylamide	DKDILZBBFKZMRO-OAHLLOKOSA-N
DB01938	MolPort-003-981-153	L-Histidine Beta Naphthylamide	DKDILZBBFKZMRO-OAHLLOKOSA-N
DB01938	MolPort-006-069-318	L-Histidine Beta Naphthylamide	DKDILZBBFKZMRO-OAHLLOKOSA-N
DB01939	MolPort-046-801-816	5-Amidino-Benzimidazole	UHGFPMUGEQINGV-UHFFFAOYSA-O
DB01941	MolPort-019-878-043	6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid	SLXTWXQUEZSSTJ-UHFFFAOYSA-N
DB01942	MolPort-000-871-952	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01942	MolPort-003-932-599	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01944	MolPort-003-845-187	(S)-blebbistatin	LZAXPYOBKSJSEX-GOSISDBHSA-N
DB01944	MolPort-006-168-058	(S)-blebbistatin	LZAXPYOBKSJSEX-GOSISDBHSA-N
DB01944	MolPort-023-276-234	(S)-blebbistatin	LZAXPYOBKSJSEX-GOSISDBHSA-N
DB01946	MolPort-009-019-513	3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione	UQHKJRCFSLMWIA-UHFFFAOYSA-N
DB01949	MolPort-006-168-063	2-Amino-N,3,3-Trimethylbutanamide	BPKJNEIOHOEWLO-RXMQYKEDSA-N
DB01949	MolPort-009-680-848	2-Amino-N,3,3-Trimethylbutanamide	BPKJNEIOHOEWLO-RXMQYKEDSA-N
DB01950	MolPort-006-822-516	N-(4-Methoxybenzyl)-N'-(5-Nitro-1,3-Thiazol-2-Yl)Urea	YAEMHJKFIIIULI-UHFFFAOYSA-N
DB01951	MolPort-020-313-403	Gpi-1046	OQAHHWOPVDDWHD-INIZCTEOSA-N
DB01953	MolPort-001-886-488	Inhibitor of P38 Kinase	UUEYCHLWAOBOHG-UHFFFAOYSA-N
DB01954	MolPort-000-860-686	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01954	MolPort-003-983-800	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01954	MolPort-003-983-801	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01956	MolPort-000-006-300	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01957	MolPort-001-770-159	3-Chlorophenol	HORNXRXVQWOLPJ-UHFFFAOYSA-N
DB01959	MolPort-044-561-826	3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	MSYGAHOHLUJIKV-UHFFFAOYSA-N
DB01961	MolPort-004-946-795	Cytidine 3'-monophosphate	UOOOPKANIPLQPU-XVFCMESISA-N
DB01962	MolPort-003-939-114	Phosphonotyrosine	DCWXELXMIBXGTH-QMMMGPOBSA-N
DB01962	MolPort-008-268-077	Phosphonotyrosine	DCWXELXMIBXGTH-QMMMGPOBSA-N
DB01963	MolPort-000-139-861	Phenylethane Boronic Acid	VPRUMANMDWQMNF-UHFFFAOYSA-N
DB01966	MolPort-003-932-822	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-N
DB01966	MolPort-044-183-295	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-N
DB01971	MolPort-001-763-955	trans-urocanic acid	LOIYMIARKYCTBW-OWOJBTEDSA-N
DB01971	MolPort-004-947-068	trans-urocanic acid	LOIYMIARKYCTBW-OWOJBTEDSA-N
DB01971	MolPort-006-833-341	trans-urocanic acid	LOIYMIARKYCTBW-OWOJBTEDSA-N
DB01971	MolPort-046-702-655	trans-urocanic acid	LOIYMIARKYCTBW-OWOJBTEDSA-N
DB01972	MolPort-000-746-087	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-002-324-679	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-003-935-460	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-004-946-773	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-004-947-050	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-009-752-652	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-023-221-375	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-029-884-940	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-035-912-930	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	MolPort-044-550-906	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01976	MolPort-000-928-113	Aminoanthracene	YUENFNPLGJCNRB-UHFFFAOYSA-N
DB01979	MolPort-001-783-246	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-002-911-500	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-003-938-543	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-003-938-544	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-003-938-545	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-003-938-546	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-003-990-365	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-023-330-765	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	MolPort-023-332-565	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01982	MolPort-001-785-887	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	MolPort-002-513-627	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	MolPort-003-934-471	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
