drugbank_id	kegg_ligand_id	name	inchi_key
DB01354	C17725	Heptabarbital	PAZQYDJGLKSCSI-UHFFFAOYSA-N
DB01355	C11723	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01357	C07618	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01359	C07416	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01364	C01575	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	C02765	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01365	C07889	Mephentermine	RXQCGGRTAILOIN-UHFFFAOYSA-N
DB01366	C13235	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01369	C08032	Quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01369	C08034	Quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01375	C00001	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	C01328	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01377	C00305	Magnesium oxide	AXZKOIWUVFPNLO-UHFFFAOYSA-N
DB01377	C12567	Magnesium oxide	AXZKOIWUVFPNLO-UHFFFAOYSA-N
DB01378	C00305	Magnesium cation	JLVVSXFLKOJNIY-UHFFFAOYSA-N
DB01380	C08173	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01384	C07413	Paramethasone	MKPDWECBUAZOHP-AFYJWTTESA-N
DB01388	C07222	Mibefradil	HBNPJJILLOYFJU-VMPREFPWSA-N
DB01390	C00288	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	C01330	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	C01353	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	C12603	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	C09256	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01394	C07592	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01396	C06955	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01397	C00305	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	C00805	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	C07995	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01400	C07258	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	C08197	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	C08200	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	C00114	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	C00305	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	C00805	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01403	C07192	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01412	C07480	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01413	C08111	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	C12557	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01414	C12691	Cefacetrile	RRYMAQUWDLIUPV-BXKDBHETSA-N
DB01415	C08117	Ceftibuten	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01416	C08114	Cefpodoxime	WYUSVOMTXWRGEK-HBWVYFAYSA-N
DB01420	C08158	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01421	C00832	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	C17712	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01424	C07539	Aminophenazone	RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DB01426	C06542	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	C09217	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01427	C13594	Amrinone	RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DB01428	C14285	Oxybenzone	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01431	C12811	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01433	C08012	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01434	C14500	19-norandrostenedione	JRIZOGLBRPZBLQ-QXUSFIETSA-N
DB01435	C13244	Antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01437	C07489	Glutethimide	JMBQKKAJIKAWKF-UHFFFAOYSA-N
DB01438	C07429	Phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01440	C00989	gamma-Hydroxybutyric acid	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01440	C01991	gamma-Hydroxybutyric acid	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01445	C08299	Bufotenine	VTTONGPRPXSUTJ-UHFFFAOYSA-N
DB01452	C06534	Diamorphine	GVGLGOZIDCSQPN-PVHGPHFFSA-N
DB01454	C07577	Midomafetamine	SHXWCVYOXRDMCX-UHFFFAOYSA-N
DB01466	C07537	Ethylmorphine	OGDVEMNWJVYAJL-LEPYJNQMSA-N
DB01471	C14475	Bolasterone	IVFYLRMMHVYGJH-VLOLGRDOSA-N
DB01477	C01324	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01477	C13645	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01479	C15376	BA-2664	QGKQXZFZOIQFBI-XSWYFRFISA-N
DB01481	C15377	1-Testosterone	OKJCFMUGMSVJBG-ABEVXSGRSA-N
DB01486	C02343	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01486	C07911	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01486	C08300	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01486	C16719	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01488	C08302	Dimethyltryptamine	DMULVCHRPCFFGV-UHFFFAOYSA-N
DB01494	C00719	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	C06899	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01495	C06899	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01495	C13244	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01497	C11793	Etorphine	CAHCBJPUTCKATP-HBDRVVKHSA-N
DB01501	C07871	Difenoxin	UFIVBRCCIRTJTN-UHFFFAOYSA-N
DB01513	C15376	17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane	QGKQXZFZOIQFBI-UYEYMFBJSA-N
DB01515	C10847	Benzoylecgonine	GVGYEFKIHJTNQZ-RFQIPJPRSA-N
DB01522	C08012	Betacetylmethadol	XBMIVRRWGCYBTQ-GCJKJVERSA-N
DB01524	C04295	Androstenediol	QADHLRWLCPCEKT-LOVVWNRFSA-N
DB01525	C10858	Ecgonine	PHMBVCPLDPDESM-FKSUSPILSA-N
DB01525	C12449	Ecgonine	PHMBVCPLDPDESM-FKSUSPILSA-N
DB01526	C14210	4-Androstenediol	BTTWKVFKBPAFDK-LOVVWNRFSA-N
DB01530	C03051	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	C03852	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	C07632	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	C12525	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01536	C00280	Androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01541	C14502	Boldenone	RSIHSRDYCUFFLA-DYKIIFRCSA-N
DB01548	C11794	Diprenorphine	OIJXLIIMXHRJJH-KNLIIKEYSA-N
DB01555	C08012	Alphacetylmethadol	XBMIVRRWGCYBTQ-XMSQKQJNSA-N
DB01556	C07559	Chlorphentermine	ZCKAMNXUHHNZLN-UHFFFAOYSA-N
DB01560	C08301	Cathinone	PUAQLLVFLMYYJJ-ZETCQYMHSA-N
DB01561	C00674	Androstanedione	RAJWOBJTTGJROA-WZNAKSSCSA-N
DB01561	C03772	Androstanedione	RAJWOBJTTGJROA-WZNAKSSCSA-N
DB01563	C06899	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01564	C14475	Calusterone	IVFYLRMMHVYGJH-PVPPCFLZSA-N
DB01565	C11782	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01574	C00001	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	C00305	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	C01328	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	C00001	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	C01328	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	C07514	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	C07884	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01577	C07164	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01579	C07904	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01582	C19530	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01583	C01330	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	C01829	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	C02465	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	C08212	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01586	C02528	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	C07880	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	C17660	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	C17662	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	C17664	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01588	C07366	Prazepam	MWQCHHACWWAQLJ-UHFFFAOYSA-N
DB01589	C07336	Quazepam	IKMPWMZBZSAONZ-UHFFFAOYSA-N
DB01592	C00023	Iron	XEEYBQQBJWHFJM-UHFFFAOYSA-N
DB01595	C07487	Nitrazepam	KJONHKAYOJNZEC-UHFFFAOYSA-N
DB01597	C01675	Cilastatin	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01598	C06665	Imipenem	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01599	C07373	Probucol	FYPMFJGVHOHGLL-UHFFFAOYSA-N
DB01601	C12871	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01602	C08122	Bacampicillin	PFOLLRNADZZWEX-FFGRCDKISA-N
DB01602	C08123	Bacampicillin	PFOLLRNADZZWEX-FFGRCDKISA-N
DB01603	C07177	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01603	C13973	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01604	C11750	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01606	C07771	Tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01607	C07139	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01607	C14021	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01611	C07043	Hydroxychloroquine	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01618	C07230	Molindone	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01619	C07790	Phenindamine	ISFHAYSTHMVOJR-UHFFFAOYSA-N
DB01620	C12574	Pheniramine	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01625	C07055	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01626	C07414	Pargyline	DPWPWRLQFGFJFI-UHFFFAOYSA-N
DB01627	C06812	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	C14002	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01628	C11718	Etoricoxib	MNJVRJDLRVPLFE-UHFFFAOYSA-N
DB01629	C16633	5-fluorouridine	FHIDNBAQOFJWCA-UAKXSSHOSA-N
DB01632	C00119	5-O-phosphono-alpha-D-ribofuranosyl diphosphate	PQGCEDQWHSBAJP-TXICZTDVSA-N
DB01638	C00392	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	C00794	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	C01489	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	C01507	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	C01697	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	C01722	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01642	C03619	methyl beta-D-glucopyranoside	HOVAGTYPODGVJG-XUUWZHRGSA-N
DB01643	C00364	Thymidine monophosphate	GYOZYWVXFNDGLU-XLPZGREQSA-N
DB01645	C06563	Genistein	TZBJGXHYKVUXJN-UHFFFAOYSA-N
DB01646	C02712	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01650	C01772	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01650	C05838	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01652	C02949	4-hydroxybenzoyl-CoA	LTVXPVBFJBTNIJ-TYHXJLICSA-N
DB01655	C00345	L-gulonic acid 6-phosphate	BIRSGZKFKXLSJQ-QTBDOELSSA-N
DB01661	C02739	1-(5-phospho-D-ribosyl)-ATP	RKNHJBVBFHDXGR-MRUDJCSFSA-N
DB01669	C11299	Virginiamycin M1	DAIKHDNSXMZDCU-FQTGFAPKSA-N
DB01671	C00001	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	C00985	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	C01328	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01671	C03444	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01672	C00196	2,3-Dihydroxy-Benzoic Acid	GLDQAMYCGOIJDV-UHFFFAOYSA-N
DB01673	C01212	Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine	NTMMCWJNQNKACG-KBKUWGQMSA-N
DB01675	C03460	Methacrylyl-Coenzyme A	NPALUEYCDZWBOV-NDZSKPAWSA-N
DB01676	C16391	Trinitrotoluene	SPSSULHKWOKEEL-UHFFFAOYSA-N
DB01677	C00122	Fumaric Acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01677	C01384	Fumaric Acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01683	C11308	Chymostatin	MRXDGVXSWIXTQL-HYHFHBMOSA-N
DB01686	C03626	N,N-dimethylarginine	YDGMGEXADBMOMJ-LURJTMIESA-N
DB01687	C00185	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C00208	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C00243	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C00897	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C01970	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C01971	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C02964	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C06421	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01687	C06422	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01688	C01468	P-Cresol	IWDCLRJOBJJRNH-UHFFFAOYSA-N
DB01690	C06197	Bis(Adenosine)-5'-Triphosphate	QCICUPZZLIQAPA-XPWFQUROSA-N
DB01692	C00265	Dithioerythritol	VHJLVAABSRFDPM-ZXZARUISSA-N
DB01692	C00950	Dithioerythritol	VHJLVAABSRFDPM-ZXZARUISSA-N
DB01694	C00552	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01694	C00898	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01694	C02107	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01697	C00420	beta-cellotriose	FYGDTMLNYKFZSV-CSHPIKHBSA-N
DB01697	C00551	beta-cellotriose	FYGDTMLNYKFZSV-CSHPIKHBSA-N
DB01697	C01835	beta-cellotriose	FYGDTMLNYKFZSV-CSHPIKHBSA-N
DB01697	C06219	beta-cellotriose	FYGDTMLNYKFZSV-CSHPIKHBSA-N
DB01698	C05625	Rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01700	C04677	AICA ribonucleotide	NOTGFIUVDGNKRI-UUOKFMHZSA-N
DB01701	C19034	1,2-Dichloro-Propane	KNKRKFALVUDBJE-GSVOUGTGSA-N
DB01702	C01161	2-(3,4-Dihydroxyphenyl)Acetic Acid	CFFZDZCDUFSOFZ-UHFFFAOYSA-N
DB01703	C00023	N-(2-ferrocenylethyl)maleimide	CMTBMSSPDNXOBC-UHFFFAOYSA-N
DB01708	C01227	Prasterone	FMGSKLZLMKYGDP-USOAJAOKSA-N
DB01709	C00631	2-phospho-D-glyceric acid	GXIURPTVHJPJLF-UWTATZPHSA-N
DB01713	C00190	UDP-alpha-D-xylose	DQQDLYVHOTZLOR-OCIMBMBZSA-N
DB01713	C00935	UDP-alpha-D-xylose	DQQDLYVHOTZLOR-OCIMBMBZSA-N
DB01714	C02728	N-Methyl-Lysine	PQNASZJZHFPQLE-LURJTMIESA-N
DB01715	C01037	7,8-Diamino-Nonanoic Acid	KCEGBPIYGIWCDH-JGVFFNPUSA-N
DB01717	C04058	Bis(Adenosine)-5'-Pentaphosphate	OIMACDRJUANHTJ-XPWFQUROSA-N
DB01726	C01987	2-Aminophenol	CDAWCLOXVUBKRW-UHFFFAOYSA-N
DB01727	C00311	Isocitric Acid	ODBLHEXUDAPZAU-OKKQSCSOSA-N
DB01727	C00451	Isocitric Acid	ODBLHEXUDAPZAU-OKKQSCSOSA-N
DB01727	C04617	Isocitric Acid	ODBLHEXUDAPZAU-OKKQSCSOSA-N
DB01729	C01243	(1s,3s,4s)-1,3,4-Triphospho-Myo-Inositol	MMWCIQZXVOZEGG-MLQGYMEPSA-N
DB01729	C01245	(1s,3s,4s)-1,3,4-Triphospho-Myo-Inositol	MMWCIQZXVOZEGG-MLQGYMEPSA-N
DB01733	C19156	L-Phospholactate	CSZRNWHGZPKNKY-UWTATZPHSA-N
DB01735	C02634	3-Chloroalaninate	ASBJGPTTYPEMLP-UWTATZPHSA-N
DB01735	C02635	3-Chloroalaninate	ASBJGPTTYPEMLP-UWTATZPHSA-N
DB01738	C00346	Phosphorylcolamine	SUHOOTKUPISOBE-UHFFFAOYSA-N
DB01739	C00407	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01739	C06418	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01739	C16434	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01744	C00808	Camphor	DSSYKIVIOFKYAU-XCBNKYQSSA-N
DB01744	C00809	Camphor	DSSYKIVIOFKYAU-XCBNKYQSSA-N
DB01744	C18369	Camphor	DSSYKIVIOFKYAU-XCBNKYQSSA-N
DB01746	C00123	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	C01570	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01746	C16439	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01747	C14819	Coprogen	FQIVLXIUJLOKPL-DWZMLRRXSA-N
DB01750	C13014	1-naphthaleneacetic acid	PRPINYUDVPFIRX-UHFFFAOYSA-N
DB01750	C18534	1-naphthaleneacetic acid	PRPINYUDVPFIRX-UHFFFAOYSA-N
DB01752	C00021	S-adenosyl-L-homocysteine	ZJUKTBDSGOFHSH-WFMPWKQPSA-N
DB01756	C03393	4-phospho-L-threonic acid	ZCZXOHUILRHRQJ-STHAYSLISA-N
DB01758	C02515	3-Iodo-Tyrosine	UQTZMGFTRHFAAM-ZETCQYMHSA-N
DB01759	C14516	Kojic acid	BEJNERDRQOWKJM-UHFFFAOYSA-N
DB01762	C00164	Acetoacetic Acid	WDJHALXBUFZDSR-UHFFFAOYSA-N
DB01764	C08033	Dalfopristin	SUYRLXYYZQTJHF-VMBLUXKRSA-N
DB01764	C08034	Dalfopristin	SUYRLXYYZQTJHF-VMBLUXKRSA-N
DB01774	C00498	Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester	WFPZSXYXPSUOPY-ROYWQJLOSA-N
DB01774	C06192	Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester	WFPZSXYXPSUOPY-ROYWQJLOSA-N
DB01775	C00184	Dihydroxyacetone	RXKJFZQQPQGTFL-UHFFFAOYSA-N
DB01776	C01467	M-Cresol	RLSSMJSEOOYNOY-UHFFFAOYSA-N
DB01779	C02979	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01779	C12935	Glycerol-2-Phosphate	DHCLVCXQIBBOPH-UHFFFAOYSA-N
DB01783	C00864	Pantothenic acid	GHOKWGTUZJEAQD-ZETCQYMHSA-N
DB01785	C00235	Dimethylallyl Diphosphate	CBIDRCWHNCKSTO-UHFFFAOYSA-N
DB01786	C00041	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	C00133	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01786	C01401	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01794	C00305	bis(molybdopterin)tungsten cofactor	TXTOFHXWJBZWPO-UHFFFAOYSA-F
DB01794	C05924	bis(molybdopterin)tungsten cofactor	TXTOFHXWJBZWPO-UHFFFAOYSA-F
DB01795	C16200	Phenyl Boronic Acid	HXITXNWTGFUOAU-UHFFFAOYSA-N
DB01796	C03722	Quinolinic Acid	GJAWHXHKYYXBSV-UHFFFAOYSA-N
DB01811	C05578	3h-Indole-5,6-Diol	SGNZYJXNUURYCH-UHFFFAOYSA-N
DB01812	C00054	Adenosine-3'-5'-Diphosphate	WHTCPDAXWFLDIH-KQYNXXCUSA-N
DB01816	C02256	Castanospermine	JDVVGAQPNNXQDW-TVNFTVLESA-N
DB01819	C00074	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N
DB01822	C01119	(4R,5R)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-IMJSIDKUSA-N
DB01822	C06484	(4R,5R)-1,2-dithiane-4,5-diol	YPGMOWHXEQDBBV-IMJSIDKUSA-N
DB01828	C00218	Methylamine	BAVYZALUXZFZLV-UHFFFAOYSA-N
DB01833	C00308	Canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N
DB01837	C00979	O-acetyl-L-serine	VZXPDPZARILFQX-BYPYZUCNSA-N
DB01839	C00583	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01839	C02912	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01839	C02917	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01844	C03134	N,N-dimethylformamide	ZMXDDKWLCZADIW-UHFFFAOYSA-N
DB01849	C00429	3,4-Dihydrouracil	OIVLITBTBDPEFK-UHFFFAOYSA-N
DB01852	C05903	Kaempherol	IYRMWMYZSQPJKC-UHFFFAOYSA-N
DB01853	C00305	Bacteriochlorophyll A	DSJXIQQMORJERS-AGGZHOMASA-M
DB01853	C11242	Bacteriochlorophyll A	DSJXIQQMORJERS-AGGZHOMASA-M
DB01856	C02656	Pimelic Acid	WLJVNTCWHIRURA-UHFFFAOYSA-N
DB01857	C03082	Phosphoaspartate	IXZNKTPIYKDIGG-REOHCLBHSA-N
DB01859	C11436	4-CDP-2-C-methyl-D-erythritol 2-phosphate	HTJXTKBIUVFUAR-XHIBXCGHSA-N
DB01861	C00029	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01861	C00052	Uridine diphosphate glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N
DB01863	C01272	Inositol 1,3,4,5-Tetrakisphosphate	CIPFCGZLFXVXBG-CNWJWELYSA-N
DB01864	C01806	5'-Guanosine-Diphosphate-Monothiophosphate	XOFLBQFBSOEHOG-UUOKFMHZSA-N
DB01872	C03953	2-deoxy-2-acetamido-beta-D-galactose-4-sulfate	WHCJUIFHMJFEFZ-UIAUGNHASA-N
DB01872	C16265	2-deoxy-2-acetamido-beta-D-galactose-4-sulfate	WHCJUIFHMJFEFZ-UIAUGNHASA-N
DB01873	C12039	Epothilone D	XOZIUKBZLSUILX-GIQCAXHBSA-N
DB01874	C00783	Tropinone	QQXLDOJGLXJCSE-KNVOCYPGSA-N
DB01878	C06354	Benzophenone	RWCCWEUUXYIKHB-UHFFFAOYSA-N
DB01880	C01197	3,4-Dihydroxycinnamic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N
DB01880	C01481	3,4-Dihydroxycinnamic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N
DB01885	C00198	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01885	C02669	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01885	C02692	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01892	C07608	Hyperforin	IWBJJCOKGLUQIZ-HQKKAZOISA-N
DB01909	C13548	Alpha-Cyclodextrin (Cyclohexa-Amylose)	HFHDHCJBZVLPGP-RWMJIURBSA-N
DB01912	C00698	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	C01327	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01914	C01662	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01917	C00134	Putrescine	KIDHWZJUCRJVML-UHFFFAOYSA-N
DB01917	C02896	Putrescine	KIDHWZJUCRJVML-UHFFFAOYSA-N
DB01923	C00199	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01923	C00231	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01923	C01101	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
