drugbank_id	chebi_id	name	inchi_key
DB00567	3534	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00567	3535	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00567	59390	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00567	59392	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	131176	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00568	31403	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	31632	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00569	61033	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00569	61038	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	125454	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	27375	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	6429	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	9984	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	51161	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	8499	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	8500	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	8736	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	104243	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	16684	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	17486	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	48882	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	57858	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	58164	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	78734	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	91877	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	92712	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	94601	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	5004	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00573	5005	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00573	5010	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00573	60566	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	439329	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00574	5000	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00574	521051	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00574	59729	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00574	59730	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	3757	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	3758	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	46632	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	9331	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	35854	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00577	9919	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	3393	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00578	34609	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00578	51897	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00579	6702	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	63634	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00581	6359	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00581	79286	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	10023	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00582	94626	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	11060	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	16347	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	17126	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	3424	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	39547	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	51453	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	4784	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00584	4785	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00584	94620	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	7601	Nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	47381	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00586	48311	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	126598	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00587	93279	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00588	31441	Fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	31776	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00589	51164	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00589	93550	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	4708	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00590	4709	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00590	95247	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	31623	Fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00592	136874	Piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00592	28568	Piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	4887	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00593	60354	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00593	60355	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	2639	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00594	2640	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00594	84743	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00594	84745	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00595	133011	Oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00595	27701	Oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00595	31953	Oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00597	31643	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00597	37387	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00597	37388	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00597	41974	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00597	49618	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00598	6343	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00598	6344	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00598	94471	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	102166	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00599	61485	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00599	9561	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	34380	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	63607	Linezolid	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00602	63941	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00602	63943	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00602	91732	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00602	94551	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00603	6716	Medroxyprogesterone acetate	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00604	3720	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00604	93034	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00604	95129	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	9352	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00605	93811	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	31448	Cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	51918	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00607	51919	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00607	7447	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00607	7448	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00607	94571	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	149484	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00608	3638	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00608	39254	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00608	48811	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00608	50178	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	4885	Ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	6794	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00610	6795	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	3242	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00611	3243	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	3127	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00612	3128	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	131327	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00613	2674	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00613	50652	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	5195	Furazolidone	PLHJDBGFXBMTGZ-UHFFFAOYSA-N
DB00615	45367	Rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00616	3353	Candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00617	7921	Paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00618	4392	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00618	59725	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00619	31690	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00619	45783	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	9667	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	7820	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00621	94611	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	135777	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00622	7550	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00622	7551	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	5123	Fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	17347	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00624	42534	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00624	94444	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00625	119486	Efavirenz	XPOQHMRABVBWPR-ZDUSSCGKSA-N
DB00626	35862	Bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00626	94347	Bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00627	145116	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00627	15940	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00627	32544	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	3761	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00628	3762	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00628	59590	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00628	59591	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	5553	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00629	5554	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00629	92998	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	2566	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00630	2567	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00630	50647	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00631	681569	Clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00631	91901	Clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00632	31000	Docosanol	NOPFSRXAKWQILS-UHFFFAOYSA-N
DB00633	31472	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	4466	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	48552	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	48555	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	48556	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	48557	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	63845	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00634	63857	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00634	63858	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00634	9327	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00635	8382	Prednisone	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	3750	Clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	2896	Astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00639	3240	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	3241	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	59287	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	59288	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	59289	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	59290	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	61263	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	140569	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	16335	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	45327	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	46515	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	93913	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	95180	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	9150	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00641	91894	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00641	94560	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00641	95182	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	63616	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	63722	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	63723	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	63724	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	93780	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	95021	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00643	6704	Mebendazole	OPXLLQIJSORQAM-UHFFFAOYSA-N
DB00644	5520	Gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00644	5521	Gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	4724	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00645	4725	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00646	473992	Nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00646	95205	Nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00646	95354	Nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00647	51173	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	51174	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	51176	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	51178	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	51179	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	77401	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	8498	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	94397	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00648	6954	Mitotane	JWBOIMRXGHLCPP-UHFFFAOYSA-N
DB00649	63581	Stavudine	XNKLLVCARDGLGL-JGVFFNPUSA-N
DB00650	15640	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	31340	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	57457	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	63606	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	65340	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	81303	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	4728	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00651	59846	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00651	59847	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	7982	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00653	16189	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00653	18420	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00653	26836	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00653	32599	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00653	45696	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00654	6384	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00654	94503	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	17263	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00655	91668	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00655	94711	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00655	95131	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	9654	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00656	9655	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	6706	Mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00657	6707	Mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00658	18662	Sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00658	37144	Sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00658	37145	Sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00659	51041	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00659	51042	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00659	51128	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00660	6797	Metaxalone	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	77733	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00661	77734	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00661	77736	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00661	77737	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	27796	Trimethobenzamide	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00663	34764	Flumethasone	WXURHACBFYSXBI-GQKYHHCASA-N
DB00663	59750	Flumethasone	WXURHACBFYSXBI-GQKYHHCASA-N
DB00664	32162	Sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	7573	Nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00666	7445	Nafarelin	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00666	7446	Nafarelin	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00668	28918	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	33568	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	40751	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	71406	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	10650	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00669	64359	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00669	64364	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	32014	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00670	8247	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	472657	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00671	93248	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00671	94653	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00672	3650	Chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	499361	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00673	94530	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00674	42944	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00674	68318	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00674	91735	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	41774	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00675	92766	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00675	9397	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00676	41237	Benzyl benzoate	SESFRYSPDFLNCH-UHFFFAOYSA-N
DB00677	17941	Isoflurophate	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	6541	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	48566	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00679	9566	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00680	60937	Moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00680	6997	Moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00681	2682	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00681	94570	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00681	95164	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00682	87732	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87737	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87738	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87739	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87740	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87741	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87742	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87743	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00682	87744	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	6931	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00683	6932	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00684	28864	Tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00684	73678	Tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00684	95186	Tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00685	77568	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00685	77569	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00685	9763	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00687	50885	Fludrocortisone	AAXVEMMRQDVLJB-BULBTXNYSA-N
DB00688	8764	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00688	93612	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00689	34613	Cephaloglycin	FUBBGQLTSCSAON-PBFPGSCMSA-N
DB00690	31626	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00690	5128	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00690	5129	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00691	6960	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00691	6961	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	8081	Phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00693	31624	Fluorescein	GNBHRKFJIUUOQI-UHFFFAOYSA-N
DB00694	31456	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00694	41977	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00694	64677	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
