drugbank_id	comptox_id	name	inchi_key
DB01979	DTXSID7026605	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	DTXSID7051391	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01982	DTXSID00199206	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID40240463	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID50635386	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID50894097	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID60188010	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID60873878	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID70163858	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID80241757	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	DTXSID80873870	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01985	DTXSID80883338	N-acetyl-L-arginine	SNEIUMQYRCDYCH-LURJTMIESA-N
DB01986	DTXSID20196111	3-Fluoro-2-Methyl-Aniline	SLDLVGFPFFLYBM-UHFFFAOYSA-N
DB01986	DTXSID80501464	3-Fluoro-2-Methyl-Aniline	SLDLVGFPFFLYBM-UHFFFAOYSA-N
DB01987	DTXSID2048404	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	DTXSID4058736	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	DTXSID6046262	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01990	DTXSID50153055	Cholesterol sulfate	BHYOQNUELFTYRT-DPAQBDIFSA-N
DB01990	DTXSID70401323	Cholesterol sulfate	BHYOQNUELFTYRT-DPAQBDIFSA-N
DB01992	DTXSID0046729	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	DTXSID9048302	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01995	DTXSID60190037	5-methylcytidine 5'-monophosphate	NJQONZSFUKNYOY-JXOAFFINSA-N
DB01996	DTXSID9021897	3-Methylpyridine	ITQTTZVARXURQS-UHFFFAOYSA-N
DB01997	DTXSID90274319	3-Bromo-7-Nitroindazole	NFSTZPMYAZRZPC-UHFFFAOYSA-N
DB02007	DTXSID00649059	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	DTXSID10889328	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	DTXSID20585167	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	DTXSID80584035	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02010	DTXSID6041131	Staurosporine	HKSZLNNOFSGOKW-FYTWVXJKSA-N
DB02013	DTXSID20893597	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID4051243	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID50164262	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID5043710	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID6026296	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID8074281	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID8074310	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID80891771	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	DTXSID80894747	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02015	DTXSID70746509	Dihydrofolic Acid	OZRNSSUDZOLUSN-LBPRGKRZSA-N
DB02020	DTXSID10199838	Alrestatin	GCUCIFQCGJIRNT-UHFFFAOYSA-N
DB02020	DTXSID7045655	Alrestatin	GCUCIFQCGJIRNT-UHFFFAOYSA-N
DB02021	DTXSID4046654	Fidarestat	WAAPEIZFCHNLKK-UFBFGSQYSA-N
DB02022	DTXSID80223275	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	VUTBELPREDJDDH-UHFFFAOYSA-N
DB02024	DTXSID2047064	3-phenylpropionic acid	XMIIGOLPHOKFCH-UHFFFAOYSA-N
DB02024	DTXSID70583895	3-phenylpropionic acid	XMIIGOLPHOKFCH-UHFFFAOYSA-N
DB02025	DTXSID20332274	L-D-(a-Aminoadipoyl)-L-Cysteinyl-D-Valine	BYEIJZFKOAXBBV-ATZCPNFKSA-N
DB02026	DTXSID50166105	Furo[2,3d]Pyrimidine Antifolate	WXINNGCGSCFUCR-ZDUSSCGKSA-N
DB02027	DTXSID00349668	N-{(4S)-4-Amino-5-[(2-aminoethyl)amino]pentyl}-N'-nitroguanidine	RMSWBHUVFNFNIZ-ZETCQYMHSA-N
DB02027	DTXSID70746620	N-{(4S)-4-Amino-5-[(2-aminoethyl)amino]pentyl}-N'-nitroguanidine	RMSWBHUVFNFNIZ-ZETCQYMHSA-N
DB02030	DTXSID10243007	Alpha-Ribazole-5'-Phosphate	ZMRGXEJKZPRBPJ-SYQHCUMBSA-N
DB02031	DTXSID70897520	(6S)-5,6,7,8-tetrahydrofolic acid	MSTNYGQPCMXVAQ-RYUDHWBXSA-N
DB02032	DTXSID1037197	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02032	DTXSID10777670	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02032	DTXSID60212642	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02032	DTXSID80512156	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02034	DTXSID00175722	Tridolgosir	FXUAIOOAOAVCGD-WCTZXXKLSA-N
DB02034	DTXSID5046356	Tridolgosir	FXUAIOOAOAVCGD-WCTZXXKLSA-N
DB02035	DTXSID60235876	1-Hexadecylsulfonyl Fluoride	QIVFMUVBIHIZAM-UHFFFAOYSA-N
DB02036	DTXSID40381168	2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide	UKDWCJNGBPZOBU-MRVPVSSYSA-N
DB02037	DTXSID50662793	2,5-Diaminopyrimidin-4,6-diol	HWSJQFCTYLBBOF-UHFFFAOYSA-N
DB02037	DTXSID70370065	2,5-Diaminopyrimidin-4,6-diol	HWSJQFCTYLBBOF-UHFFFAOYSA-N
DB02042	DTXSID70467803	2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol	SLNYBUIEAMRFSZ-UHFFFAOYSA-N
DB02042	DTXSID8041371	2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol	SLNYBUIEAMRFSZ-UHFFFAOYSA-N
DB02043	DTXSID20173907	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02043	DTXSID30225325	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02043	DTXSID30746681	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02043	DTXSID50585256	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02045	DTXSID0021919	Amylamine	DPBLXKKOBLCELK-UHFFFAOYSA-N
DB02047	DTXSID70146989	2-(1,1'-Biphenyl-4-Yl)Propanoic Acid	JALUUBQFLPUJMY-NSHDSACASA-N
DB02048	DTXSID60584957	1,2,4-Triazole-Carboxamidine	CDIOIIJXUJXYPB-UHFFFAOYSA-O
DB02053	DTXSID10897600	Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N
DB02053	DTXSID90585053	Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N
DB02054	DTXSID00820225	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID10764242	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID3059183	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID40169362	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID50801847	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID60826400	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID70164800	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	DTXSID80233410	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02055	DTXSID7027540	N-Butyl-Benzenesulfonamide	IPRJXAGUEGOFGG-UHFFFAOYSA-N
DB02055	DTXSID70892838	N-Butyl-Benzenesulfonamide	IPRJXAGUEGOFGG-UHFFFAOYSA-N
DB02056	DTXSID30897162	Prostaglandin D2	BHMBVRSPMRCCGG-OUTUXVNYSA-N
DB02057	DTXSID60474687	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02060	DTXSID20514639	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02060	DTXSID30514640	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02060	DTXSID6020359	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02060	DTXSID90514641	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02061	DTXSID00873933	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID1023233	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID20196313	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID2023193	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID20429537	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID40744118	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID5058723	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	DTXSID50873004	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02066	DTXSID80316055	N7-Methyl-Formycin A	JRRNRCMIBCSOIH-LFAOKBQASA-N
DB02068	DTXSID70216212	Delta-Amino Valeric Acid	JJMDCOVWQOJGCB-UHFFFAOYSA-O
DB02068	DTXSID80211773	Delta-Amino Valeric Acid	JJMDCOVWQOJGCB-UHFFFAOYSA-O
DB02070	DTXSID40610905	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid	YGPSJZOEDVAXAB-QMMMGPOBSA-N
DB02070	DTXSID50360767	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid	YGPSJZOEDVAXAB-QMMMGPOBSA-N
DB02070	DTXSID70743477	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid	YGPSJZOEDVAXAB-QMMMGPOBSA-N
DB02073	DTXSID70883307	Biliverdine IX Alpha	QBUVFDKTZJNUPP-BBROENKCSA-N
DB02074	DTXSID30880973	Butenoic Acid	LDHQCZJRKDOVOX-NSCUHMNNSA-N
DB02074	DTXSID7027544	Butenoic Acid	LDHQCZJRKDOVOX-NSCUHMNNSA-N
DB02074	DTXSID70880977	Butenoic Acid	LDHQCZJRKDOVOX-NSCUHMNNSA-N
DB02076	DTXSID00872623	6-phospho-D-gluconic acid	BIRSGZKFKXLSJQ-SQOUGZDYSA-N
DB02076	DTXSID10583672	6-phospho-D-gluconic acid	BIRSGZKFKXLSJQ-SQOUGZDYSA-N
DB02078	DTXSID8026224	Triglyme	YFNKIDBQEZZDLK-UHFFFAOYSA-N
DB02079	DTXSID50214756	Aminooxyacetic acid	NQRKYASMKDDGHT-UHFFFAOYSA-N
DB02079	DTXSID50883906	Aminooxyacetic acid	NQRKYASMKDDGHT-UHFFFAOYSA-N
DB02082	DTXSID20187842	Phosphoaminophosphonic acid guanylate ester	UQABYHGXWYXDTK-UUOKFMHZSA-N
DB02082	DTXSID30657541	Phosphoaminophosphonic acid guanylate ester	UQABYHGXWYXDTK-UUOKFMHZSA-N
DB02083	DTXSID10506225	N,N-dimethylglycine	FFDGPVCHZBVARC-UHFFFAOYSA-N
DB02083	DTXSID1062463	N,N-dimethylglycine	FFDGPVCHZBVARC-UHFFFAOYSA-N
DB02083	DTXSID20745724	N,N-dimethylglycine	FFDGPVCHZBVARC-UHFFFAOYSA-N
DB02083	DTXSID6074336	N,N-dimethylglycine	FFDGPVCHZBVARC-UHFFFAOYSA-N
DB02085	DTXSID10474677	1-Aminocyclopropanecarboxylic Acid	PAJPWUMXBYXFCZ-UHFFFAOYSA-N
DB02085	DTXSID20668464	1-Aminocyclopropanecarboxylic Acid	PAJPWUMXBYXFCZ-UHFFFAOYSA-N
DB02085	DTXSID9039577	1-Aminocyclopropanecarboxylic Acid	PAJPWUMXBYXFCZ-UHFFFAOYSA-N
DB02087	DTXSID20332219	3,5-Difluorobenzenesulfonamide	MKQPOVUFDWKPNO-UHFFFAOYSA-N
DB02091	DTXSID70332264	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine	CTFDMGIBHFQWKB-UHFFFAOYSA-N
DB02094	DTXSID80274383	N-2-Thiophen-2-Yl-Acetamide Boronic Acid	VXAPSUDMBNWYNC-UHFFFAOYSA-N
DB02095	DTXSID3038694	Isatin	JXDYKVIHCLTXOP-UHFFFAOYSA-N
DB02097	DTXSID3022877	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02097	DTXSID40276262	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02097	DTXSID60188813	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02097	DTXSID60891552	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02100	DTXSID00472662	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID10897266	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID20883559	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID30187575	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID4027523	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID50482170	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID7026605	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02100	DTXSID7051391	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02101	DTXSID4046654	(S,R)-fidarestat	WAAPEIZFCHNLKK-QPUJVOFHSA-N
DB02102	DTXSID40169822	DMP450	KYRSNWPSSXSNEP-ZRTHHSRSSA-N
DB02105	DTXSID00227391	3,5-Dinitrocatechol	VDCDWNDTNSWDFJ-UHFFFAOYSA-N
DB02107	DTXSID20596137	Leucine - Reduced Carbonyl	UNBMPKNTYKDYCG-ZCFIWIBFSA-N
DB02107	DTXSID4025113	Leucine - Reduced Carbonyl	UNBMPKNTYKDYCG-ZCFIWIBFSA-N
DB02109	DTXSID1043962	Hadacidin	URJHVPKUWOUENU-UHFFFAOYSA-N
DB02109	DTXSID3043948	Hadacidin	URJHVPKUWOUENU-UHFFFAOYSA-N
DB02109	DTXSID80715428	Hadacidin	URJHVPKUWOUENU-UHFFFAOYSA-N
DB02110	DTXSID10474910	Protoporphyrin Ix Containing Co	LUAOCUVKTZELFQ-RGGAHWMASA-N
DB02110	DTXSID10474915	Protoporphyrin Ix Containing Co	LUAOCUVKTZELFQ-RGGAHWMASA-N
DB02110	DTXSID3065166	Protoporphyrin Ix Containing Co	LUAOCUVKTZELFQ-RGGAHWMASA-N
DB02110	DTXSID50474914	Protoporphyrin Ix Containing Co	LUAOCUVKTZELFQ-RGGAHWMASA-N
DB02111	DTXSID30332285	3-hydroxyisoxazole-4-carboxylic acid	JLPHBZYAQYOJND-UHFFFAOYSA-N
DB02113	DTXSID6073283	6-Methylpurine	SYMHUEFSSMBHJA-UHFFFAOYSA-N
DB02114	DTXSID20243932	Para-Isopropylaniline	LRTFPLFDLJYEKT-UHFFFAOYSA-N
DB02114	DTXSID30207666	Para-Isopropylaniline	LRTFPLFDLJYEKT-UHFFFAOYSA-N
DB02114	DTXSID80892687	Para-Isopropylaniline	LRTFPLFDLJYEKT-UHFFFAOYSA-N
DB02116	DTXSID90144068	Olomoucine	GTVPOLSIJWJJNY-UHFFFAOYSA-N
DB02119	DTXSID00274264	6-Hydroxymethyl-7,8-Dihydropterin	CQQNNQTXUGLUEV-UHFFFAOYSA-N
DB02120	DTXSID80191622	6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol	XPHOBMULWMGEBA-VZFHVOOUSA-N
DB02121	DTXSID8060248	Butyramide	DNSISZSEWVHGLH-UHFFFAOYSA-N
DB02122	DTXSID90405045	4-iodo-acetamido phenylboronic acid	LMHXPDZPXBIIEX-UHFFFAOYSA-N
DB02124	DTXSID80633815	(2s,3s)-Trans-2,3-Dihydro-3-Hydroxyanthranilic Acid	XBTXTLKLSHACSS-WDSKDSINSA-N
DB02125	DTXSID9022108	Adamantanone	IYKFYARMMIESOX-SPJNRGJMSA-N
DB02127	DTXSID20715548	Methylphosphonic Acid Diisopropyl Ester	WOAFDHWYKSOANX-UHFFFAOYSA-N
DB02127	DTXSID5024051	Methylphosphonic Acid Diisopropyl Ester	WOAFDHWYKSOANX-UHFFFAOYSA-N
DB02127	DTXSID70714546	Methylphosphonic Acid Diisopropyl Ester	WOAFDHWYKSOANX-UHFFFAOYSA-N
DB02129	DTXSID30331399	Dihydroorotic Acid	UFIVEPVSAGBUSI-REOHCLBHSA-N
DB02130	DTXSID00635497	Vanillic acid	WKOLLVMJNQIZCI-UHFFFAOYSA-M
DB02130	DTXSID6059522	Vanillic acid	WKOLLVMJNQIZCI-UHFFFAOYSA-M
DB02130	DTXSID70715371	Vanillic acid	WKOLLVMJNQIZCI-UHFFFAOYSA-M
DB02131	DTXSID60415338	N-1-methylheptylformamide	YWFHDUFNGSJLTL-SECBINFHSA-N
DB02131	DTXSID80473435	N-1-methylheptylformamide	YWFHDUFNGSJLTL-SECBINFHSA-N
DB02132	DTXSID0047296	Zenarestat	SXONDGSPUVNZLO-UHFFFAOYSA-N
DB02133	DTXSID1051351	Chlorophyll A	ATNHDLDRLWWWCB-AENOIHSZSA-M
DB02133	DTXSID40242109	Chlorophyll A	ATNHDLDRLWWWCB-AENOIHSZSA-M
DB02133	DTXSID90889346	Chlorophyll A	ATNHDLDRLWWWCB-AENOIHSZSA-M
DB02134	DTXSID4035120	Xanthine	LRFVTYWOQMYALW-UHFFFAOYSA-N
DB02134	DTXSID8071724	Xanthine	LRFVTYWOQMYALW-UHFFFAOYSA-N
DB02134	DTXSID90217529	Xanthine	LRFVTYWOQMYALW-UHFFFAOYSA-N
DB02137	DTXSID00170378	Molybdenum cofactor	HDAJUGGARUFROU-JSUDGWJLSA-J
DB02137	DTXSID70177071	Molybdenum cofactor	HDAJUGGARUFROU-JSUDGWJLSA-J
DB02138	DTXSID30191056	Diethyl 4-Methylbenzylphosphonate	QKGBKPZAXXBLJE-UHFFFAOYSA-N
DB02141	DTXSID70474698	S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	FZWGDUUJDZCYJR-UHFFFAOYSA-N
DB02142	DTXSID3046825	Pyridoxamine-5'-Phosphate	ZMJGSOSNSPKHNH-UHFFFAOYSA-N
DB02144	DTXSID30677022	1,2-diacyl-sn-glycero-3-phosphoinositol	PDLAMJKMOKWLAJ-OJERQSHOSA-M
DB02145	DTXSID00369765	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02145	DTXSID1021740	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02145	DTXSID10745970	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02145	DTXSID20708652	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02145	DTXSID20729362	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02145	DTXSID40197044	Butyl alcohol	LRHPLDYGYMQRHN-UHFFFAOYSA-N
DB02151	DTXSID40409098	Methionine Phosphonate	XKCSXHUCPYVQIW-SCSAIBSYSA-N
DB02152	DTXSID40880065	K-252a	KOZFSFOOLUUIGY-SOLYNIJKSA-N
DB02156	DTXSID60243370	Sulfopyruvate	BUTHMSUEBYPMKJ-UHFFFAOYSA-N
DB02159	DTXSID0021206	(R)-Propylene glycol	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02159	DTXSID90480317	(R)-Propylene glycol	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02159	DTXSID90583832	(R)-Propylene glycol	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02161	DTXSID00858826	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID10858796	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID20858787	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID20858823	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID30858854	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID5045099	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID6044014	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID60657599	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	DTXSID80858824	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02163	DTXSID3026306	2,5-Xylidine	VOWZNBNDMFLQGM-UHFFFAOYSA-N
DB02163	DTXSID40835494	2,5-Xylidine	VOWZNBNDMFLQGM-UHFFFAOYSA-N
DB02163	DTXSID7021449	2,5-Xylidine	VOWZNBNDMFLQGM-UHFFFAOYSA-N
DB02165	DTXSID10164182	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID20893597	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID4051243	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID50164262	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID6026296	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID7035012	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID8074281	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID80894747	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02165	DTXSID9074278	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02166	DTXSID20189583	Propidium	ZDWVWKDAWBGPDN-UHFFFAOYSA-O
DB02166	DTXSID20894084	Propidium	ZDWVWKDAWBGPDN-UHFFFAOYSA-O
DB02167	DTXSID00182395	N,N-Dimethyl-L-Alanine	QCYOIFVBYZNUNW-BYPYZUCNSA-N
DB02167	DTXSID10776128	N,N-Dimethyl-L-Alanine	QCYOIFVBYZNUNW-BYPYZUCNSA-N
DB02167	DTXSID70472593	N,N-Dimethyl-L-Alanine	QCYOIFVBYZNUNW-BYPYZUCNSA-N
DB02168	DTXSID20227499	6-bromopurine	CTGFGRDVWBZYNB-UHFFFAOYSA-N
DB02169	DTXSID00745585	9,10-Deepithio-9,10-Didehydroacanthifolicin	QNDVLZJODHBUFM-WFXQOWMNSA-N
DB02169	DTXSID20657555	9,10-Deepithio-9,10-Didehydroacanthifolicin	QNDVLZJODHBUFM-WFXQOWMNSA-N
DB02169	DTXSID40585245	9,10-Deepithio-9,10-Didehydroacanthifolicin	QNDVLZJODHBUFM-WFXQOWMNSA-N
DB02169	DTXSID60880002	9,10-Deepithio-9,10-Didehydroacanthifolicin	QNDVLZJODHBUFM-WFXQOWMNSA-N
DB02172	DTXSID40437432	2,5-Dideoxy-2,5-Imino-D-Glucitol	PFYHYHZGDNWFIF-BXKVDMCESA-N
DB02172	DTXSID40437972	2,5-Dideoxy-2,5-Imino-D-Glucitol	PFYHYHZGDNWFIF-BXKVDMCESA-N
DB02174	DTXSID00574155	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID1023100	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID1044304	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID20472740	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID30745659	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID40583882	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	DTXSID6046345	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02175	DTXSID00583969	Malonic acid	OFOBLEOULBTSOW-UHFFFAOYSA-N
DB02175	DTXSID10166020	Malonic acid	OFOBLEOULBTSOW-UHFFFAOYSA-N
DB02175	DTXSID30231042	Malonic acid	OFOBLEOULBTSOW-UHFFFAOYSA-N
DB02175	DTXSID30462531	Malonic acid	OFOBLEOULBTSOW-UHFFFAOYSA-N
