drugbank_id	lincs_id	name	inchi_key
DB00846	LSM-1605	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N
DB00846	LSM-1993	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N
DB00846	LSM-5687	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N
DB00848	LSM-1579	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	LSM-6655	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00850	LSM-2224	Perphenazine	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00851	LSM-5487	Dacarbazine	FDKXTQMXEQVLRF-ZHACJKMWSA-N
DB00852	LSM-1633	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00852	LSM-1961	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00852	LSM-3885	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00853	LSM-4590	Temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N
DB00854	LSM-36603	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N
DB00855	LSM-5677	Aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DB00857	LSM-43227	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00859	LSM-6626	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00860	LSM-1425	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	LSM-24954	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	LSM-5778	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00861	LSM-2490	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00862	LSM-2292	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00863	LSM-2298	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	LSM-42885	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	LSM-42886	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00864	LSM-43009	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	LSM-43010	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	LSM-43224	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	LSM-43302	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	LSM-45484	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00866	LSM-1238	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00867	LSM-1664	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00867	LSM-3138	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00868	LSM-4052	Benzonatate	MAFMQEKGGFWBAB-UHFFFAOYSA-N
DB00869	LSM-45672	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	LSM-5597	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00870	LSM-4406	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00871	LSM-5065	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00872	LSM-45291	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00874	LSM-1896	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N
DB00875	LSM-43011	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00876	LSM-43101	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00877	LSM-1052	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	LSM-42782	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	LSM-42783	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	LSM-43134	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	LSM-43269	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	LSM-44623	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00878	LSM-5633	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00879	LSM-45730	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00880	LSM-5942	Chlorothiazide	JBMKAUGHUNFTOL-UHFFFAOYSA-N
DB00881	LSM-3620	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00882	LSM-2072	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	LSM-42849	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	LSM-42850	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00883	LSM-46167	Isosorbide dinitrate	MOYKHGMNXAOIAT-JGWLITMVSA-N
DB00883	LSM-5454	Isosorbide dinitrate	MOYKHGMNXAOIAT-JGWLITMVSA-N
DB00885	LSM-45285	Pemirolast	HIANJWSAHKJQTH-UHFFFAOYSA-N
DB00887	LSM-2848	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N
DB00889	LSM-45509	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	LSM-5231	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	LSM-5283	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00890	LSM-4142	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00890	LSM-43043	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00891	LSM-5531	Sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N
DB00892	LSM-2069	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00896	LSM-2685	Rimexolone	QTTRZHGPGKRAFB-OOKHYKNYSA-N
DB00896	LSM-5414	Rimexolone	QTTRZHGPGKRAFB-OOKHYKNYSA-N
DB00900	LSM-6017	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00903	LSM-3420	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N
DB00904	LSM-1375	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00905	LSM-43159	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00905	LSM-45826	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00906	LSM-5700	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00908	LSM-3325	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	LSM-46038	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	LSM-5109	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	LSM-6020	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	LSM-6452	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00909	LSM-3062	Zonisamide	UBQNRHZMVUUOMG-UHFFFAOYSA-N
DB00910	LSM-45519	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00911	LSM-5948	Tinidazole	HJLSLZFTEKNLFI-UHFFFAOYSA-N
DB00912	LSM-3863	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00914	LSM-2233	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00915	LSM-3571	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00915	LSM-44958	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00916	LSM-5628	Metronidazole	VAOCPAMSLUNLGC-UHFFFAOYSA-N
DB00917	LSM-42919	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00918	LSM-25659	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N
DB00919	LSM-5298	Spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00920	LSM-2637	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00922	LSM-45954	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N
DB00923	LSM-2838	Ceforanide	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00923	LSM-5241	Ceforanide	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00924	LSM-5537	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00925	LSM-1729	Phenoxybenzamine	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00926	LSM-5491	Etretinate	HQMNCQVAMBCHCO-DJRRULDNSA-N
DB00927	LSM-5201	Famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N
DB00928	LSM-45701	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00928	LSM-4967	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00928	LSM-5218	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00929	LSM-5066	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00933	LSM-1329	Mesoridazine	SLVMESMUVMCQIY-UHFFFAOYSA-N
DB00934	LSM-2043	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00934	LSM-44956	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00935	LSM-2353	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00936	LSM-4763	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00937	LSM-5038	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00938	LSM-1240	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00939	LSM-3108	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00940	LSM-2202	Methantheline	GZHFODJQISUKAY-UHFFFAOYSA-N
DB00943	LSM-5915	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00944	LSM-5622	Demecarium	RWZVPVOZTJJMNU-UHFFFAOYSA-N
DB00945	LSM-5288	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00946	LSM-45746	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00947	LSM-1895	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00947	LSM-45338	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00947	LSM-45768	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00947	LSM-4986	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00947	LSM-6504	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00949	LSM-4232	Felbamate	WKGXYQFOCVYPAC-UHFFFAOYSA-N
DB00950	LSM-1770	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00951	LSM-46042	Isoniazid	QRXWMOHMRWLFEY-UHFFFAOYSA-N
DB00951	LSM-6682	Isoniazid	QRXWMOHMRWLFEY-UHFFFAOYSA-N
DB00953	LSM-3691	Rizatriptan	ULFRLSNUDGIQQP-UHFFFAOYSA-N
DB00954	LSM-5636	Dirithromycin	WLOHNSSYAXHWNR-DWIOZXRMSA-N
DB00954	LSM-6519	Dirithromycin	WLOHNSSYAXHWNR-DWIOZXRMSA-N
DB00957	LSM-44968	Norgestimate	KIQQMECNKUGGKA-NMYWJIRASA-N
DB00957	LSM-5384	Norgestimate	KIQQMECNKUGGKA-NMYWJIRASA-N
DB00958	LSM-44959	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00959	LSM-5485	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00959	LSM-5889	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00959	LSM-6457	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00960	LSM-1953	Pindolol	JZQKKSLKJUAGIC-UHFFFAOYSA-N
DB00960	LSM-24941	Pindolol	JZQKKSLKJUAGIC-UHFFFAOYSA-N
DB00961	LSM-4306	Mepivacaine	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00962	LSM-5971	Zaleplon	HUNXMJYCHXQEGX-UHFFFAOYSA-N
DB00963	LSM-5585	Bromfenac	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00966	LSM-3657	Telmisartan	RMMXLENWKUUMAY-UHFFFAOYSA-N
DB00967	LSM-5887	Desloratadine	JAUOIFJMECXRGI-UHFFFAOYSA-N
DB00968	LSM-5596	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00969	LSM-5576	Alosetron	JSWZEAMFRNKZNL-UHFFFAOYSA-N
DB00970	LSM-36885	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00970	LSM-42703	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00970	LSM-5783	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00972	LSM-5127	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00973	LSM-1533	Ezetimibe	OLNTVTPDXPETLC-XPWALMASSA-N
DB00973	LSM-5536	Ezetimibe	OLNTVTPDXPETLC-XPWALMASSA-N
DB00974	LSM-45734	Edetic acid	KCXVZYZYPLLWCC-UHFFFAOYSA-N
DB00975	LSM-3927	Dipyridamole	IZEKFCXSFNUWAM-UHFFFAOYSA-N
DB00976	LSM-4342	Telithromycin	LJVAJPDWBABPEJ-PNUFFHFMSA-N
DB00977	LSM-1251	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	LSM-36887	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	LSM-5593	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	LSM-5945	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00978	LSM-5145	Lomefloxacin	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00979	LSM-1800	Cyclopentolate	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00980	LSM-20965	Ramelteon	YLXDSYKOBKBWJQ-LBPRGKRZSA-N
DB00981	LSM-2558	Physostigmine	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00981	LSM-5037	Physostigmine	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00982	LSM-2135	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	LSM-42854	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	LSM-42855	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	LSM-42856	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00983	LSM-4251	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00985	LSM-5581	Dimenhydrinate	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	LSM-6066	Dimenhydrinate	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00986	LSM-5163	Glycopyrronium	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00987	LSM-45355	Cytarabine	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00987	LSM-5470	Cytarabine	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00988	LSM-4630	Dopamine	VYFYYTLLBUKUHU-UHFFFAOYSA-N
DB00989	LSM-5280	Rivastigmine	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00990	LSM-1773	Exemestane	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00990	LSM-5474	Exemestane	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00990	LSM-5984	Exemestane	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00991	LSM-2553	Oxaprozin	OFPXSFXSNFPTHF-UHFFFAOYSA-N
DB00993	LSM-42936	Azathioprine	LMEKQMALGUDUQG-UHFFFAOYSA-N
DB00995	LSM-43205	Auranofin	AUJRCFUBUPVWSZ-XTZHGVARSA-M
DB00996	LSM-5716	Gabapentin	UGJMXCAKCUNAIE-UHFFFAOYSA-N
DB00997	LSM-1622	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	LSM-1799	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	LSM-2078	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	LSM-36423	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	LSM-4062	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	LSM-45684	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00999	LSM-5308	Hydrochlorothiazide	JZUFKLXOESDKRF-UHFFFAOYSA-N
DB01000	LSM-3987	Cyclacillin	HGBLNBBNRORJKI-WCABBAIRSA-N
DB01001	LSM-5178	Salbutamol	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01001	LSM-5480	Salbutamol	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01002	LSM-4301	Levobupivacaine	LEBVLXFERQHONN-INIZCTEOSA-N
DB01003	LSM-5370	Cromoglicic acid	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01004	LSM-5382	Ganciclovir	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01005	LSM-45988	Hydroxyurea	VSNHCAURESNICA-UHFFFAOYSA-N
DB01006	LSM-3980	Letrozole	HPJKCIUCZWXJDR-UHFFFAOYSA-N
DB01007	LSM-5028	Tioconazole	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01008	LSM-5388	Busulfan	COVZYZSDYWQREU-UHFFFAOYSA-N
DB01009	LSM-1955	Ketoprofen	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01009	LSM-5547	Ketoprofen	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01010	LSM-5867	Edrophonium	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01011	LSM-3035	Metyrapone	FJLBFSROUSIWMA-UHFFFAOYSA-N
DB01012	LSM-5815	Cinacalcet	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01013	LSM-1414	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01013	LSM-1697	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01013	LSM-5281	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01013	LSM-5904	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01014	LSM-5532	Balsalazide	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01015	LSM-5422	Sulfamethoxazole	JLKIGFTWXXRPMT-UHFFFAOYSA-N
DB01016	LSM-2811	Glyburide	ZNNLBTZKUZBEKO-UHFFFAOYSA-N
DB01018	LSM-2716	Guanfacine	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01019	LSM-5196	Bethanechol	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01020	LSM-5883	Isosorbide mononitrate	YWXYYJSYQOXTPL-SLPGGIOYSA-N
DB01021	LSM-4383	Trichlormethiazide	LMJSLTNSBFUCMU-UHFFFAOYSA-N
DB01022	LSM-43150	Phylloquinone	MBWXNTAXLNYFJB-NKFFZRIASA-N
DB01023	LSM-1447	Felodipine	RZTAMFZIAATZDJ-UHFFFAOYSA-N
DB01024	LSM-2681	Mycophenolic acid	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	LSM-42933	Mycophenolic acid	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01025	LSM-5432	Amlexanox	SGRYPYWGNKJSDL-UHFFFAOYSA-N
DB01026	LSM-5148	Ketoconazole	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	LSM-5430	Ketoconazole	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	LSM-6434	Ketoconazole	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01029	LSM-3338	Irbesartan	YOSHYTLCDANDAN-UHFFFAOYSA-N
DB01030	LSM-4296	Topotecan	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01030	LSM-5662	Topotecan	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01032	LSM-4140	Probenecid	DBABZHXKTCFAPX-UHFFFAOYSA-N
DB01033	LSM-5963	Mercaptopurine	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01034	LSM-43210	Cerulenin	GVEZIHKRYBHEFX-NQQPLRFYSA-N
DB01035	LSM-3681	Procainamide	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01036	LSM-5645	Tolterodine	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01037	LSM-45964	Selegiline	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	LSM-5920	Selegiline	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01039	LSM-3107	Fenofibrate	YMTINGFKWWXKFG-UHFFFAOYSA-N
DB01041	LSM-1914	Thalidomide	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01042	LSM-36838	Melphalan	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01043	LSM-5154	Memantine	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	LSM-5966	Memantine	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01044	LSM-5139	Gatifloxacin	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01045	LSM-43162	Rifampicin	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01045	LSM-46033	Rifampicin	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01045	LSM-5207	Rifampicin	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01047	LSM-1337	Fluocinonide	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01047	LSM-19002	Fluocinonide	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01047	LSM-5579	Fluocinonide	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01048	LSM-43340	Abacavir	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01048	LSM-45963	Abacavir	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01050	LSM-1354	Ibuprofen	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01050	LSM-2323	Ibuprofen	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01051	LSM-5910	Novobiocin	YJQPYGGHQPGBLI-KGSXXDOSSA-N
DB01053	LSM-3229	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	LSM-5595	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01054	LSM-1246	Nitrendipine	PVHUJELLJLJGLN-UHFFFAOYSA-N
DB01055	LSM-6473	Mimosine	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01056	LSM-1909	Tocainide	BUJAGSGYPOAWEI-UHFFFAOYSA-N
DB01058	LSM-1387	Praziquantel	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01059	LSM-5286	Norfloxacin	OGJPXUAPXNRGGI-UHFFFAOYSA-N
DB01060	LSM-5654	Amoxicillin	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	LSM-6540	Amoxicillin	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01061	LSM-15179	Azlocillin	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01061	LSM-5812	Azlocillin	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01062	LSM-5111	Oxybutynin	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01064	LSM-4311	Isoprenaline	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	LSM-5393	Isoprenaline	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	LSM-5503	Isoprenaline	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01065	LSM-4779	Melatonin	DRLFMBDRBRZALE-UHFFFAOYSA-N
DB01067	LSM-2251	Glipizide	ZJJXGWJIGJFDTL-UHFFFAOYSA-N
DB01068	LSM-45776	Clonazepam	DGBIGWXXNGSACT-UHFFFAOYSA-N
DB01069	LSM-4440	Promethazine	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01071	LSM-45474	Mequitazine	HOKDBMAJZXIPGC-UHFFFAOYSA-N
DB01073	LSM-4828	Fludarabine	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01073	LSM-5023	Fludarabine	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01073	LSM-5747	Fludarabine	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01074	LSM-4353	Perhexiline	CYXKNKQEMFBLER-UHFFFAOYSA-N
DB01075	LSM-5581	Diphenhydramine	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
DB01076	LSM-5164	Atorvastatin	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01076	LSM-5771	Atorvastatin	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01077	LSM-5508	Etidronic acid	DBVJJBKOTRCVKF-UHFFFAOYSA-N
DB01079	LSM-5375	Tegaserod	IKBKZGMPCYNSLU-RGVLZGJSSA-N
DB01080	LSM-4959	Vigabatrin	PJDFLNIOAUIZSL-UHFFFAOYSA-N
DB01081	LSM-5534	Diphenoxylate	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01082	LSM-43341	Streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	LSM-43343	Streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01083	LSM-5724	Orlistat	AHLBNYSZXLDEJQ-FWEHEUNISA-N
DB01084	LSM-5331	Emedastine	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01085	LSM-15522	Pilocarpine	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	LSM-5909	Pilocarpine	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01086	LSM-5830	Benzocaine	BLFLLBZGZJTVJG-UHFFFAOYSA-N
DB01087	LSM-1649	Primaquine	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01088	LSM-43147	Iloprost	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01088	LSM-43345	Iloprost	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01090	LSM-5561	Pentolinium	XSBSKEQEUFOSDD-UHFFFAOYSA-N
DB01091	LSM-5956	Butenafine	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01092	LSM-1580	Ouabain	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01092	LSM-1740	Ouabain	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01092	LSM-2781	Ouabain	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01092	LSM-36355	Ouabain	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01093	LSM-36361	Dimethyl sulfoxide	IAZDPXIOMUYVGZ-UHFFFAOYSA-N
DB01094	LSM-20933	Hesperetin	AIONOLUJZLIMTK-AWEZNQCLSA-N
DB01094	LSM-6444	Hesperetin	AIONOLUJZLIMTK-AWEZNQCLSA-N
DB01095	LSM-43003	Fluvastatin	FJLGEFLZQAZZCD-JUFISIKESA-N
